nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000143409.15,-0.085289969,0.012680319,0.677790999,0.437007413,0.438208395,0,0.706171039
ENSG00000143363.15,0.112530626,0.001872109,0.794138375,0.95603442,0.956034331,1,0.826125508
ENSG00000163141.18,0.215840763,0.015841396,0.843037624,0.854860687,0.854883175,0,0.813356794
ENSG00000069424.14,0.033866857,-0.008747689,0.814483556,0.439762402,0.439756574,0,0.706784596
ENSG00000197622.12,-0.384366395,0.036497395,0.307093274,0.21835144,0.218369633,0,0.577488895
ENSG00000213190.3,0.514200356,-0.025649813,0.078903091,0.266887791,0.270797718,0,0.612948321
ENSG00000143458.11,-2.332703299,0.160582213,0.039518308,0.062549223,0.062194703,1,0.357918186
ENSG00000143434.15,0.016230814,-0.01032249,0.979501689,0.827532143,0.832621095,0,0.809238412
ENSG00000163154.5,-0.992960029,0.053062912,0.244773527,0.432624002,0.434302639,0,0.704662547
ENSG00000143398.19,0.292378823,-0.026168907,0.595928884,0.546097848,0.546058719,1,0.74374976
ENSG00000159352.15,-0.021333313,-0.00259982,0.881345048,0.817284581,0.817374135,0,0.805934912
ENSG00000232671.5,-1.615265019,0.108566039,0.422368964,0.515844781,0.515677408,1,0.731598931
ENSG00000143373.17,-0.038411522,0.007670732,0.882225113,0.708651336,0.708895764,0,0.785974864
ENSG00000143393.16,-0.017900719,-0.001839333,0.955054046,0.940536851,0.940558342,0,0.823729704
ENSG00000143390.17,-0.184097648,0.01880686,0.65645928,0.549214131,0.549209399,1,0.743787249
ENSG00000143416.20,-0.003570163,-0.015688631,0.995647329,0.754251949,0.754880318,0,0.794911593
ENSG00000159377.10,-0.024976998,0.005465298,0.801617199,0.483824145,0.483827682,0,0.722421064
ENSG00000143442.21,-0.200891516,0.029018105,0.575735773,0.295947857,0.296533181,0,0.630417885
ENSG00000143367.15,1.021598509,-0.071959822,0.111900255,0.152508246,0.152044604,1,0.50886197
ENSG00000116251.9,0.635227103,-0.037380194,0.233680427,0.35463366,0.354500111,1,0.66812547
ENSG00000143376.12,-0.071844748,0.002839904,0.500040451,0.736186302,0.73644451,0,0.789984353
ENSG00000143436.10,0.200697202,-0.009318699,0.586928152,0.742846156,0.742845023,1,0.791154666
ENSG00000182134.15,-1.412627648,0.087823319,0.017619693,0.045974217,0.045653742,1,0.308539027
ENSG00000159445.12,-0.235770765,-0.014414623,0.576842524,0.658092982,0.6600905,0,0.775723295
ENSG00000197747.8,0.068285267,0.010597047,0.952819775,0.909136517,0.909846577,0,0.820322221
ENSG00000158286.12,-0.715591392,0.109535715,0.865361674,0.724145127,0.724815144,0,0.788891164
ENSG00000163191.5,0.183253151,-0.008011012,0.628561617,0.786643816,0.788689051,0,0.801006745
ENSG00000163209.14,0.66346767,-0.022202708,0.522065639,0.784500721,0.786101741,0,0.801006745
ENSG00000163220.10,-1.066660523,0.060454262,0.31179853,0.464702488,0.475767204,0,0.719655099
ENSG00000163221.8,-0.852716657,0.026347468,0.018281181,0.357362243,0.361003952,0,0.671444011
ENSG00000143546.9,0.481973013,-0.023520203,0.034696131,0.199510908,0.200473378,0,0.562146359
ENSG00000116237.15,-0.096301521,0.043938192,0.883936953,0.383961509,0.386613006,0,0.680954979
ENSG00000197956.9,0.147296864,-0.015979741,0.856380723,0.792190918,0.792156719,0,0.80165372
ENSG00000196154.11,-5.125315139,0.381215436,0.082564907,0.103185504,0.108398421,0,0.448900611
ENSG00000189171.14,0.613783885,-0.00194276,0.73325192,0.98894874,0.989095063,0,0.830993771
ENSG00000158292.6,1.677776812,-0.11139055,0.044654855,0.078517722,0.078715339,0,0.394736196
ENSG00000160679.12,-0.101593767,0.018903565,0.654235908,0.292029622,0.298359703,0,0.632244443
ENSG00000143553.10,-0.309535541,0.020028824,0.191814619,0.285294599,0.287836825,0,0.624575515
ENSG00000143624.13,0.494894572,-0.032122152,0.043601695,0.096214373,0.098128579,0,0.43000507
ENSG00000143554.13,0.533623589,-0.054153059,0.354353625,0.228379409,0.228596331,0,0.582485967
ENSG00000143614.9,-0.061066893,0.000159676,0.614594022,0.986567182,0.986567181,1,0.830351336
ENSG00000198837.9,-0.088757158,0.020526119,0.862142233,0.606714515,0.606843674,0,0.758578636
ENSG00000160741.16,0.011088907,0.008989222,0.946416388,0.487271523,0.49303714,0,0.725079621
ENSG00000143570.17,0.01104704,0.006089324,0.975004406,0.828051237,0.828046952,1,0.808298542
ENSG00000097021.19,-0.256121994,0.026954591,0.799621695,0.711805268,0.711780626,1,0.785997322
ENSG00000143578.15,-1.894074283,0.129403439,0.168911877,0.220838749,0.220290479,1,0.579304273
ENSG00000143543.14,0.615743036,-0.036587066,0.219265251,0.343344385,0.351297817,0,0.667585127
ENSG00000143545.8,-1.739674046,0.114397727,0.043159273,0.088000835,0.099507182,0,0.431883521
ENSG00000143549.19,-0.44851661,0.030926808,0.014359252,0.031110068,0.036539139,0,0.280484935
ENSG00000143612.19,-0.306160298,0.022346023,0.261494117,0.285404833,0.285368977,1,0.623120669
ENSG00000143569.18,-0.012600679,-0.006342063,0.956454651,0.721190854,0.721190554,1,0.788133357
ENSG00000187017.15,-2.791564292,0.126421055,0.043251921,0.239924182,0.226664707,0,0.581849935
ENSG00000143575.14,0.310362272,-0.015979136,0.28984619,0.480920591,0.48189641,0,0.721840946
ENSG00000143595.12,-0.438270159,0.064091084,0.649967018,0.400300079,0.400072783,1,0.68745653
ENSG00000143515.16,0.402119582,-0.023767829,0.045096881,0.120189575,0.120166757,1,0.467691207
ENSG00000160712.12,0.052721931,0.00866386,0.733912101,0.481153666,0.481945018,0,0.721840946
ENSG00000160710.15,0.262864579,-0.009909462,2.86E-06,0.024390848,0.025798727,0,0.236200128
ENSG00000163344.5,0.207343252,-0.004409038,0.395366836,0.812314499,0.812309136,1,0.805290518
ENSG00000215788.9,-0.527524689,0.065742622,0.454950012,0.223580539,0.23222706,0,0.583285453
ENSG00000163346.16,0.016804729,0.002528636,0.801901929,0.628005949,0.628054078,0,0.765081425
ENSG00000163348.3,0.411644156,-0.022336122,0.454995889,0.602907398,0.602873951,1,0.758578636
ENSG00000160691.18,-0.362591013,0.017723277,0.061829667,0.239412769,0.239400539,1,0.587908535
ENSG00000160688.18,0.261832017,-0.024052566,0.883504831,0.84981971,0.849812889,1,0.812037339
ENSG00000160685.13,-0.043275974,-0.000197417,0.515267577,0.970277528,0.97028053,0,0.827264327
ENSG00000143537.13,0.923785748,-0.052115364,4.68E-06,0.000910646,0.001086725,0,0.030710535
ENSG00000171680.21,-0.645280066,0.076801874,0.709158102,0.54927025,0.547579739,0,0.743787249
ENSG00000169242.11,0.914400086,-0.051806192,0.387115143,0.548796318,0.565838004,0,0.749267479
ENSG00000163463.11,1.377975167,-0.110531849,0.152093172,0.152607992,0.151864602,1,0.50886197
ENSG00000169231.13,0.662885544,-0.017077712,0.296043994,0.730112373,0.730560835,0,0.788891164
ENSG00000173171.14,0.663264026,-0.037352569,0.238013202,0.399037407,0.398981904,1,0.687262464
ENSG00000162408.10,-0.154232878,0.01924535,0.65601285,0.466144691,0.466173301,0,0.718880653
ENSG00000160766.14,-2.19018197,0.185584135,0.036720427,0.021088797,0.021864118,0,0.213510812
ENSG00000236675.1,-0.280138089,0.003922304,0.287970694,0.850560776,0.851724463,0,0.812975117
ENSG00000177628.15,-0.566270332,0.034102349,0.347657044,0.472643318,0.474032488,0,0.719655099
ENSG00000160767.20,0.295846674,-0.010601303,0.696220393,0.857584412,0.857548481,1,0.814562878
ENSG00000116521.10,0.139343663,-0.013926411,0.481759762,0.357727402,0.357676424,0,0.669433826
ENSG00000176444.18,-0.65740136,0.051311087,0.700474262,0.702960196,0.702917297,1,0.785294317
ENSG00000143627.17,-0.984959441,0.103265691,0.585823914,0.45421247,0.453808966,1,0.713999609
ENSG00000204859.12,-0.198714419,-0.002262838,0.72920436,0.959791153,0.959863757,0,0.826799978
ENSG00000116539.12,1.113554573,-0.096502917,0.163056549,0.114083117,0.113645287,1,0.457286585
ENSG00000163374.19,0.340510461,-0.018594983,0.519594639,0.651764552,0.651590546,0,0.774624644
ENSG00000132676.15,0.005725345,-0.007495239,0.98034481,0.678948,0.68013298,0,0.780574535
ENSG00000116580.18,4.914151604,-0.373850662,0.002022838,0.001864819,0.001702621,1,0.043414414
ENSG00000162413.16,0.007814772,0.005315515,0.947222599,0.574254773,0.574374162,0,0.752425641
ENSG00000132718.8,-0.057377727,-0.008028869,0.946649731,0.902877339,0.902879127,1,0.820322221
ENSG00000143622.10,-0.150230443,0.028465306,0.457379581,0.077723453,0.078839494,0,0.394736196
ENSG00000132680.10,1.299921131,-0.11040734,0.312514216,0.260336252,0.260413916,0,0.604636015
ENSG00000116584.17,0.107167041,0.001636511,0.514194324,0.89924395,0.899241824,0,0.820082795
ENSG00000273002.1,-0.468672103,0.000593015,0.687844489,0.995117476,0.995117501,1,0.83226355
ENSG00000163479.13,0.063265656,0.005434845,0.877005437,0.867134948,0.868005359,0,0.815325908
ENSG00000160803.7,0.060349348,0.004763955,0.895445412,0.892369637,0.892509636,0,0.819261474
ENSG00000116586.11,0.753283647,-0.052698142,0.007172454,0.017927053,0.01789057,1,0.191912221
ENSG00000160789.19,-0.012415182,-0.027337159,0.980278256,0.483692092,0.484322436,0,0.722421064
ENSG00000116273.5,0.924715741,-0.052009854,0.059428369,0.174456905,0.174255672,1,0.532730668
ENSG00000196189.12,-0.549625248,0.027663871,1.39E-05,0.005835306,0.005920438,0,0.0963929
ENSG00000160785.13,0.175060617,-0.004946284,0.099717151,0.557645114,0.557875998,0,0.745878291
ENSG00000160783.19,0.659060848,-0.044653893,0.00066737,0.002927131,0.003077237,0,0.063469398
ENSG00000160781.15,-0.315019902,0.09381511,0.738396234,0.212853172,0.221025528,0,0.579397203
ENSG00000198952.8,2.813811248,-0.172638285,8.09E-29,1.56E-18,9.96E-17,0,1.52E-13
ENSG00000163472.18,0.837601783,-0.041773737,0.066588302,0.242389974,0.243006775,0,0.590269378
ENSG00000198715.11,3.470137285,-0.196203846,2.38E-17,5.85E-10,1.78E-09,0,6.03E-07
ENSG00000163468.14,0.859975635,-0.059485897,0.014704892,0.027144859,0.046380822,0,0.310908989
ENSG00000041988.15,0.128287921,0.00110484,0.638177509,0.958221798,0.958230947,0,0.826799978
ENSG00000116604.17,0.116206948,-0.01317572,0.562226546,0.392904112,0.393167602,0,0.684853714
ENSG00000183856.10,-1.621029733,0.110669999,0.380831296,0.439456456,0.438437002,1,0.706171039
ENSG00000163382.11,-0.138071651,-0.000965098,0.736312061,0.975273168,0.975336879,0,0.827872348
ENSG00000160818.16,-0.079830203,0.001883617,0.846381883,0.951874752,0.951874481,1,0.824933547
ENSG00000143319.16,0.187169256,-0.008258224,0.58497102,0.753975781,0.754586259,0,0.794911593
ENSG00000143303.11,-0.827621297,0.084642248,0.498806898,0.368309791,0.367671458,1,0.675250346
ENSG00000007923.15,0.033966964,-0.009062853,0.94063548,0.795457171,0.795451501,1,0.802638869
ENSG00000143314.12,0.173868734,0.007784135,0.879897294,0.930632267,0.930630391,1,0.822293362
ENSG00000143321.18,-0.080673317,0.001521206,0.747174764,0.938378823,0.938357734,0,0.82346318
ENSG00000143294.14,0.278895116,-0.035973602,0.600086215,0.38749916,0.387340074,1,0.681485767
ENSG00000027869.11,0.370988642,-0.017865947,0.07887276,0.261379213,0.262528968,0,0.605692246
ENSG00000187800.13,-0.379567631,0.048051327,0.594561496,0.388765726,0.395309805,0,0.686591562
ENSG00000132694.18,0.037648781,0.004038049,0.82438751,0.763424633,0.763764322,0,0.796349213
ENSG00000117036.11,0.441065456,-0.046178523,0.722628418,0.621596118,0.62155424,1,0.763272843
ENSG00000271736.1,0.801141181,0.015166052,0.376122613,0.831078136,0.831217534,0,0.80920869
ENSG00000171735.18,0.952841842,-0.074603726,0.318066525,0.305185585,0.305214355,0,0.638940628
ENSG00000143297.18,-1.101197555,0.017330321,0.105108753,0.740721862,0.742015258,0,0.791154666
ENSG00000160856.20,-0.329488952,-0.012090559,0.305307748,0.621168684,0.62124831,0,0.763272843
ENSG00000132704.15,0.923847283,-0.051767052,0.485655569,0.614778553,0.616442127,0,0.761307674
ENSG00000163534.14,-2.970824647,0.207998539,1.59E-08,5.36E-07,1.06E-06,0,0.000136756
ENSG00000158473.6,0.434265339,-0.008797351,0.648730566,0.907933856,0.907973088,0,0.820322221
ENSG00000163554.12,0.131304936,0.001893833,0.651057009,0.932652865,0.932664901,0,0.823026748
ENSG00000163563.7,0.201214444,-0.026244291,0.430054252,0.19214444,0.197612248,0,0.559288188
ENSG00000049245.12,-0.270220315,0.009203304,0.063343696,0.425157148,0.425107825,0,0.699843105
ENSG00000163564.14,1.332508268,-0.083269647,0.132097268,0.203464972,0.204190723,0,0.564122194
ENSG00000163565.18,0.023321245,0.002982132,0.784412279,0.659896232,0.659892059,0,0.775723295
ENSG00000163568.14,-1.519884274,0.094712937,0.087884398,0.187030765,0.18966062,0,0.549465172
ENSG00000132693.12,0.749066408,-0.045382918,0.560340828,0.658305878,0.667773525,0,0.778669271
ENSG00000158716.8,0.457286678,-0.058788851,0.544055147,0.332693618,0.357462777,0,0.669429513
ENSG00000181036.13,-0.440225414,0.021213614,0.57540438,0.724159909,0.724415673,0,0.788891164
ENSG00000269925.1,0.07105265,-0.002077821,0.943981006,0.978858566,0.978939868,0,0.828718586
ENSG00000272668.1,0.855502221,-0.142105449,0.746792395,0.477372936,0.493064773,0,0.725079621
ENSG00000213085.9,-1.978465437,0.170261436,0.035250137,0.019254806,0.021246326,0,0.209716016
ENSG00000158710.14,0.125894749,-0.011591635,0.745051947,0.71122123,0.711704993,0,0.785997322
ENSG00000260766.1,-0.835245594,0.017157804,0.600903685,0.891236127,0.891831062,0,0.819261474
ENSG00000162729.13,0.156309119,0.001700258,0.611301097,0.942845226,0.942971366,0,0.824041841
ENSG00000162734.12,-1.258555553,0.082887226,0.013338779,0.029710755,0.038520957,0,0.288911434
ENSG00000132716.18,-0.238802262,0.012945565,0.591090371,0.7020423,0.702064536,0,0.784932716
ENSG00000162735.18,0.385783327,-0.037409238,0.48930517,0.389249069,0.389659881,0,0.682924688
ENSG00000122218.14,0.464340656,-0.023087692,0.047222648,0.21069144,0.210884423,0,0.57294437
ENSG00000162736.15,0.828733644,-0.040396143,0.009447991,0.107223216,0.115104387,0,0.460888324
ENSG00000049247.13,6.282938884,-0.461816117,0.143015464,0.1610471,0.172557683,0,0.530302751
ENSG00000162739.13,-0.414239158,0.040033001,0.14240084,0.0637641,0.065301415,0,0.366799725
ENSG00000066294.14,0.062283457,0.013073402,0.82330443,0.541289155,0.54126507,0,0.742192171
ENSG00000117090.14,-0.576554455,0.049236941,0.206083643,0.150866673,0.15523111,0,0.512774577
ENSG00000228863.8,0.056259104,0.02264263,0.979573217,0.899059518,0.897208128,0,0.819469308
ENSG00000117091.9,0.37863847,-0.021943563,0.018217382,0.078189289,0.078224925,0,0.393761488
ENSG00000026751.16,0.131011085,-0.014603488,0.474036937,0.290700304,0.291722529,0,0.627880267
ENSG00000122224.17,-0.025792855,0.012979812,0.909913146,0.454640435,0.45476556,0,0.713999609
ENSG00000122223.12,-0.886279389,0.054696519,6.98E-05,0.001281194,0.001444344,0,0.038586229
ENSG00000179914.4,0.104819598,0.033284949,0.916168227,0.665058506,0.670103627,0,0.779664231
ENSG00000049249.8,-2.910241653,0.241300078,0.086785942,0.067232325,0.076472939,0,0.390962048
ENSG00000158769.17,-0.097326022,0.019435258,0.624198313,0.224594543,0.229053504,0,0.582485967
ENSG00000158773.14,-0.230363908,0.014252429,0.024203596,0.078179486,0.078163975,1,0.393761488
ENSG00000186517.13,0.093155125,-0.011700048,0.285498257,0.089348936,0.091631303,0,0.419219389
ENSG00000158793.13,0.4692479,-0.024878036,0.139171823,0.327166508,0.329360936,0,0.655446581
ENSG00000143258.15,-0.899178197,0.064894114,0.21338015,0.246113691,0.245917663,1,0.592109028
ENSG00000143224.17,0.768463926,-0.035827082,0.320870783,0.556644079,0.556456411,0,0.745450319
ENSG00000116288.12,-0.712734861,0.042744053,0.027040598,0.089118557,0.094523173,0,0.423347906
ENSG00000158850.14,0.30417967,-0.00975767,0.111921671,0.511190571,0.512069706,0,0.731598931
ENSG00000158864.12,-0.076373264,0.017611054,0.676038067,0.221147117,0.231684737,0,0.582923435
ENSG00000158869.10,0.213824649,-0.005059421,0.291468654,0.75217427,0.752332493,0,0.794598194
ENSG00000158882.14,0.031092076,-0.011566794,0.986118961,0.933232855,0.933533219,0,0.823026748
ENSG00000158887.15,0.209811951,-0.01681781,0.662339927,0.659538051,0.660036654,0,0.775723295
ENSG00000143252.14,1.891466607,-0.114376073,7.92E-11,5.12E-07,4.59E-06,0,0.000428929
ENSG00000116285.12,-0.367532655,0.018841764,0.862076944,0.909814796,0.909325879,0,0.820322221
ENSG00000143226.13,0.289170968,-0.015488204,0.336637974,0.512474162,0.513098584,0,0.731598931
ENSG00000173110.7,-0.225403312,0.036541581,0.332893108,0.045785244,0.046856519,0,0.311262816
ENSG00000203747.10,-0.957813361,0.065692017,0.232128529,0.295154993,0.293146231,0,0.628611471
ENSG00000244682.7,0.133682258,0.010020112,0.860199292,0.866975843,0.867039771,0,0.815325908
ENSG00000225217.1,0.620409424,-0.078324512,0.308025093,0.099097686,0.104927523,0,0.443874702
ENSG00000162747.9,0.78852781,-0.046424903,0.000757196,0.011581869,0.011823985,0,0.149096785
ENSG00000072694.20,-0.985456781,0.021687383,0.380667086,0.805014811,0.800866088,0,0.803141396
ENSG00000234211.2,-1.496743421,0.082153955,0.345571855,0.503015326,0.501684856,0,0.727608822
ENSG00000132185.16,0.405152789,-0.042544504,0.418502377,0.263138312,0.264481277,0,0.608131417
ENSG00000162746.14,0.962817012,-0.05829719,0.567346974,0.636002776,0.635652897,1,0.768235331
ENSG00000081721.11,1.491692176,-0.10928781,0.316743391,0.332372345,0.331665514,1,0.656439899
ENSG00000118217.5,0.042950775,-0.013581633,0.666413797,0.082123241,0.085792406,0,0.410356551
ENSG00000229808.1,0.422976948,-0.056293393,0.680323413,0.50140726,0.501175272,0,0.727100254
ENSG00000162745.10,-1.364464154,0.128485285,0.167301307,0.080731701,0.079879195,1,0.397331575
ENSG00000239887.4,-1.189838182,0.157258573,0.426042439,0.197851772,0.198250217,0,0.559890546
ENSG00000198574.5,0.164631575,-0.023925185,0.606416232,0.324105799,0.325972006,0,0.65356617
ENSG00000142599.17,-0.842146947,0.04652191,1.04E-08,5.73E-05,8.41E-05,0,0.004475687
ENSG00000152332.15,-0.020684923,0.007221601,0.872964126,0.475007608,0.475897016,0,0.719655099
ENSG00000132196.13,0.19252336,-0.001042852,0.709023206,0.978968787,0.978968791,1,0.828718586
ENSG00000143198.12,0.007318299,0.015619786,0.986886898,0.651485429,0.651814827,0,0.774624644
ENSG00000143149.12,-0.057160736,-0.003711027,0.85194922,0.877177773,0.877340114,0,0.816793004
ENSG00000143183.16,0.599855594,-0.036554816,0.263845647,0.37574696,0.375625527,1,0.676610695
ENSG00000143157.11,0.026847898,-0.013388725,0.962941847,0.76408092,0.765988006,0,0.796534355
ENSG00000152382.5,-0.529077583,0.03620117,0.363440603,0.413813934,0.413910354,0,0.69438471
ENSG00000143167.11,-1.440717479,0.129420204,0.302243953,0.229306367,0.231814443,0,0.582923435
ENSG00000143190.21,0.250931171,-0.007418226,0.681314498,0.877232892,0.877435844,0,0.816793004
ENSG00000074800.13,0.50217379,-0.028759328,0.120753001,0.254238149,0.267146938,0,0.609695565
ENSG00000198821.10,0.22503311,-0.007472928,0.163135112,0.542050114,0.544602669,0,0.743321053
ENSG00000143162.7,0.293615953,0.01063371,0.676307938,0.84762771,0.848241472,0,0.81192371
ENSG00000198771.10,-0.864660117,0.057647185,0.01726469,0.041612573,0.043357842,0,0.301856244
ENSG00000197965.11,-0.067858738,-0.016910276,0.867247147,0.599190777,0.598201113,0,0.758578636
ENSG00000143158.10,0.00583559,0.006721509,0.980944862,0.724866959,0.725200545,0,0.788891164
ENSG00000143164.15,-0.564091032,0.056166347,0.039668266,0.010453205,0.010418196,1,0.14060162
ENSG00000143155.12,-1.024793574,0.090832892,0.166014864,0.116818633,0.116425956,1,0.463948776
ENSG00000213064.9,-1.028305528,0.089566925,0.01603028,0.007988166,0.011909186,0,0.149189622
ENSG00000236269.1,-1.548944563,0.12696379,0.230106562,0.216693847,0.21577247,1,0.576115317
ENSG00000143178.12,-0.215319711,0.024016977,0.703535322,0.582488586,0.582468135,1,0.754375365
ENSG00000143185.3,-1.502213632,0.274842677,0.617629569,0.22615335,0.202488028,0,0.562987771
ENSG00000143184.4,0.43651036,-0.06588207,0.793041663,0.603572864,0.593250905,0,0.758030672
ENSG00000117475.13,-0.497394283,0.055877322,0.328205444,0.170714772,0.172592167,0,0.530302751
ENSG00000198734.10,-0.14397534,0.030437103,0.687901688,0.283603765,0.283923549,0,0.62255901
ENSG00000174175.16,-0.727719648,0.06747331,0.139716841,0.084931873,0.086055833,0,0.410386943
ENSG00000000460.16,-0.628155603,0.074905253,0.697316556,0.538966236,0.545065638,0,0.743321053
ENSG00000188404.8,0.472311512,-0.024601049,0.002078009,0.040205907,0.041092724,0,0.295219199
ENSG00000000457.13,0.368595647,-0.006719673,0.205830729,0.768806837,0.768650756,0,0.796847549
ENSG00000075945.12,-0.026314439,0.005022382,0.977677571,0.943632436,0.943592766,0,0.824041841
ENSG00000120370.12,0.318437463,0.012282696,0.902901205,0.950553604,0.950905539,0,0.824911628
ENSG00000117523.15,0.032848544,0.009955703,0.799413015,0.320322195,0.320509227,0,0.649834396
ENSG00000117533.14,0.357927174,-0.037547182,0.242094771,0.119009903,0.127813228,0,0.478353801
ENSG00000010165.19,0.972233424,-0.057724909,1.51E-05,0.00079015,0.00078425,1,0.02457533
ENSG00000135845.9,0.577193607,-0.019987636,0.105526655,0.475643139,0.476275816,0,0.719655099
ENSG00000094975.13,0.522737859,-0.051783583,0.413302702,0.293046323,0.292905177,1,0.628611471
ENSG00000142583.17,-0.380688638,0.06744315,0.727236925,0.423195422,0.422359737,0,0.698472534
ENSG00000203739.3,0.322357606,-0.00771145,0.606204903,0.877555763,0.877770067,0,0.816793004
ENSG00000117592.8,0.22786575,0.008624213,0.538554896,0.765785774,0.765673351,0,0.796534355
ENSG00000234741.7,-1.246147018,0.067881252,0.229170655,0.391816985,0.390751225,0,0.683038167
ENSG00000185278.15,-0.056838542,0.014527469,0.740605572,0.285487866,0.285412942,0,0.623120669
ENSG00000117601.13,-0.680453648,0.058485958,0.71755332,0.696455653,0.696395781,1,0.783989167
