nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000159352.15,-0.010885658,-0.002071155,0.915347391,0.79807509,0.798198489,0,0.683100574
ENSG00000143390.17,0.626903235,-0.042054515,0.110103517,0.160152307,0.164776937,0,0.395448134
ENSG00000143416.20,-0.003570163,-0.015688631,0.995647329,0.754251949,0.754880318,0,0.671046594
ENSG00000159377.10,-0.052842202,0.001045995,0.555578309,0.881352115,0.881392777,0,0.699037496
ENSG00000143442.21,-0.200891516,0.029018105,0.575735773,0.295947857,0.296533181,0,0.494053961
ENSG00000143367.15,-0.899891242,0.058492205,0.204969215,0.291213356,0.296228339,0,0.494053961
ENSG00000143376.12,-0.071844748,0.002839904,0.500040451,0.736186302,0.73644451,0,0.66565718
ENSG00000143436.10,-0.63879912,0.046528897,0.103036553,0.123529832,0.123473697,0,0.348028546
ENSG00000182134.15,-1.607128438,0.106467379,0.013625001,0.027506306,0.027179096,1,0.165891534
ENSG00000159445.12,-0.022590252,-0.031806996,0.956964781,0.322512807,0.324159877,0,0.512372851
ENSG00000158286.12,2.008649175,-0.086862314,0.623988934,0.771267518,0.770312135,0,0.675174756
ENSG00000163191.5,0.046344732,-0.009628925,0.91390914,0.777368433,0.778335212,0,0.677428299
ENSG00000163209.14,0.306518996,0.009814283,0.740674258,0.892118135,0.891636452,0,0.700679795
ENSG00000163221.8,-0.788540587,0.023686764,0.049934936,0.457366347,0.461499209,0,0.580738672
ENSG00000116237.15,-0.035229279,0.038212463,0.957440315,0.449047697,0.450778574,0,0.576723726
ENSG00000197956.9,0.226576094,-0.003735503,0.705386885,0.935974564,0.938891324,0,0.710849849
ENSG00000189171.14,1.69317812,-0.0812863,0.325978444,0.539590463,0.539231657,0,0.608006433
ENSG00000158292.6,1.398920229,-0.090069034,0.075006202,0.129667609,0.130009216,0,0.355876763
ENSG00000143553.10,0.000803402,-0.004023847,0.997188995,0.823301092,0.823448295,0,0.688253858
ENSG00000143621.16,-1.051639793,0.080685934,0.226199712,0.222545012,0.222110982,0,0.450187129
ENSG00000143554.13,0.484634863,-0.049059711,0.346297742,0.217915852,0.21792458,0,0.446037814
ENSG00000143614.9,-0.071517643,0.001013371,0.558662622,0.91565844,0.915658393,1,0.705138067
ENSG00000198837.9,0.845249465,-0.093766125,0.094894686,0.017595907,0.022911073,0,0.150637404
ENSG00000143570.17,0.209829848,-0.017925345,0.127042246,0.102167344,0.102868725,0,0.324593114
ENSG00000097021.19,1.748181364,-0.132410676,0.397300141,0.392709321,0.392333622,1,0.551687677
ENSG00000143578.15,-1.894074283,0.129403439,0.168911877,0.220838749,0.220290479,1,0.448107824
ENSG00000143549.19,-0.078275572,0.004893195,0.125701744,0.226391054,0.226578569,0,0.453231263
ENSG00000143569.18,0.277424879,-0.01689509,0.214599654,0.334360606,0.33444637,0,0.520581196
ENSG00000143575.14,0.044209157,-0.00360823,0.864342474,0.857191203,0.857819332,0,0.695481854
ENSG00000143595.12,1.220260359,-0.109442211,0.009836402,0.003902319,0.004631075,0,0.052829372
ENSG00000143515.16,0.402119582,-0.023767829,0.045096881,0.120189575,0.120166757,1,0.34552499
ENSG00000160712.12,0.05962043,0.008095624,0.70259162,0.513347464,0.514083074,0,0.598119397
ENSG00000160714.9,1.005303324,-0.089627218,0.206616459,0.149217885,0.148929389,1,0.378531103
ENSG00000160710.15,0.249695998,-0.011672212,0.006993407,0.105589699,0.107935353,0,0.331282295
ENSG00000163344.5,0.37452657,-0.016820645,0.147238743,0.392948465,0.392866393,1,0.552260389
ENSG00000215788.9,-0.707861562,0.070038521,0.10353705,0.034812152,0.036302784,0,0.19321254
ENSG00000163346.16,0.016804729,0.002528636,0.801901929,0.628005949,0.628054078,0,0.634166013
ENSG00000160691.18,-0.362591013,0.017723277,0.061829667,0.239412769,0.239400539,1,0.460782201
ENSG00000160688.18,0.617632102,-0.038656043,0.516985396,0.585209479,0.585063841,1,0.62308792
ENSG00000160685.13,-0.043275974,-0.000197417,0.515267577,0.970277528,0.97028053,0,0.719959246
ENSG00000143537.13,0.672506094,-0.02962349,0.000318067,0.042404392,0.043323516,0,0.213766469
ENSG00000169242.11,-0.409055891,0.019539868,0.580378997,0.746253442,0.746537538,0,0.669285765
ENSG00000169231.13,0.662885544,-0.017077712,0.296043994,0.730112373,0.730560835,0,0.663967283
ENSG00000173171.14,0.663264026,-0.037352569,0.238013202,0.399037407,0.398981904,1,0.555202142
ENSG00000162408.10,0.070092239,-0.013199752,0.841911398,0.622429767,0.622423742,1,0.633110644
ENSG00000160766.14,-2.009040039,0.168242221,0.032997817,0.019389771,0.020064513,0,0.139871462
ENSG00000236675.1,-0.358889972,0.011284644,0.218535447,0.625607001,0.626802359,0,0.63385923
ENSG00000177628.15,-0.555911301,0.033176199,0.358191,0.486383779,0.487761095,0,0.587982709
ENSG00000116521.10,0.14457553,-0.014350301,0.475591268,0.354666453,0.354826392,0,0.5321616
ENSG00000143630.9,0.778104193,-0.039675178,0.634895212,0.743533474,0.743337708,1,0.668472369
ENSG00000204859.12,-1.194758143,0.07124571,0.035372718,0.110112905,0.112669326,0,0.336113875
ENSG00000225855.6,-1.496556049,0.103291463,0.302750856,0.350097669,0.352992525,0,0.531024765
ENSG00000132676.15,0.052577358,0.002117678,0.841390987,0.917320006,0.917522584,0,0.705260517
ENSG00000162413.16,-0.138974138,0.01645607,0.25492438,0.092877385,0.094091837,0,0.312475722
ENSG00000132718.8,1.433898343,-0.10718737,0.00120573,0.001762764,0.001936329,0,0.027787552
ENSG00000143622.10,-0.017365999,0.016976948,0.933425916,0.306307783,0.307115456,0,0.502325138
ENSG00000273002.1,-0.590410043,0.008087298,0.620628497,0.934963344,0.934967584,1,0.709613273
ENSG00000160803.7,-0.343299275,0.024500392,0.341658674,0.373877292,0.374954634,0,0.541072342
ENSG00000160789.19,-0.012415182,-0.027337159,0.980278256,0.483692092,0.484322436,0,0.587982709
ENSG00000116273.5,0.924715741,-0.052009854,0.059428369,0.174456905,0.174255672,1,0.403421797
ENSG00000196189.12,-0.552023435,0.027894005,1.32E-05,0.005514893,0.005597171,0,0.059834567
ENSG00000160785.13,-0.086017635,0.01320201,0.559060341,0.260858465,0.260889842,0,0.475153257
ENSG00000160783.19,0.295548518,-0.009025868,0.019397315,0.36419673,0.365228902,0,0.536940853
ENSG00000160781.15,1.871158415,-0.039020595,0.001678829,0.408942266,0.411534496,0,0.560991655
ENSG00000198952.8,3.135239268,-0.196063923,5.71E-36,7.13E-24,2.99E-21,0,9.39E-18
ENSG00000163472.18,1.621429164,-0.089285353,7.56E-05,0.005389289,0.005549679,0,0.059628961
ENSG00000198715.11,3.470137285,-0.196203846,2.38E-17,5.85E-10,1.78E-09,0,3.11E-07
ENSG00000163468.14,0.211540314,-0.012462706,0.722659409,0.785712815,0.793592832,0,0.681457367
ENSG00000041988.15,0.575983263,-0.033398176,0.166066695,0.295850951,0.29767589,0,0.494598276
ENSG00000116604.17,0.062958652,-0.006937572,0.634819137,0.499047521,0.500318738,0,0.59324086
ENSG00000163382.11,0.12405222,-0.020407961,0.789005849,0.563490068,0.563901585,0,0.617053522
ENSG00000160818.16,-0.540279884,0.039452052,0.351605713,0.367719069,0.380373701,0,0.544121276
ENSG00000143319.16,0.192951787,-0.008167443,0.617583689,0.78505326,0.785809946,0,0.679550047
ENSG00000143303.11,-0.566598429,0.056394613,0.582487598,0.471796143,0.471754524,1,0.58474665
ENSG00000187800.13,0.962371374,-0.090613988,0.184117193,0.110829787,0.121870983,0,0.347090926
ENSG00000132694.18,-0.083417699,0.000627738,0.578285272,0.957942696,0.957950197,0,0.715880572
ENSG00000271736.1,0.801141181,0.015166052,0.376122613,0.831078136,0.831217534,0,0.68944032
ENSG00000143297.18,-0.969391679,0.000384541,0.140535397,0.993952374,0.993989459,0,0.723633083
ENSG00000160856.20,-0.329488952,-0.012090559,0.305307748,0.621168684,0.62124831,0,0.632578202
ENSG00000132704.15,2.441584194,-0.175230826,0.027234642,0.040233915,0.047411588,0,0.224712353
ENSG00000163534.14,2.592280736,-0.172925791,2.91E-12,3.48E-09,1.32E-08,0,1.80E-06
ENSG00000163554.12,0.037470653,0.009878072,0.906489329,0.688628868,0.688599074,0,0.652639094
ENSG00000163563.7,0.085193569,-0.010472603,0.562084237,0.365624097,0.365789703,0,0.537070783
ENSG00000049245.12,-0.512622358,0.030996106,1.13E-05,0.000775823,0.000906741,0,0.016054623
ENSG00000163564.14,-1.850309058,0.135317422,0.030597994,0.03701952,0.042863343,0,0.212477067
ENSG00000163565.18,-0.137834403,0.016519947,0.411807489,0.214894867,0.215540603,0,0.445119097
ENSG00000163568.14,-1.265729808,0.073255358,0.154224713,0.309806703,0.308697159,0,0.503399001
ENSG00000179639.10,-1.045180607,0.067386644,0.551102141,0.613120749,0.613105724,1,0.631240683
ENSG00000158716.8,0.47175077,-0.031453871,0.389155245,0.456981082,0.457444814,0,0.579632717
ENSG00000181036.13,-0.440225414,0.021213614,0.57540438,0.724159909,0.724415673,0,0.661058628
ENSG00000272668.1,0.855502221,-0.142105449,0.746792395,0.477372936,0.493064773,0,0.5899862
ENSG00000213085.9,0.55292129,-0.052370604,0.442071515,0.350587012,0.35248051,0,0.530796367
ENSG00000158710.14,0.25735378,-0.018151155,0.223385542,0.274890416,0.28074089,0,0.485292795
ENSG00000260766.1,-0.64356981,-0.007827903,0.740890286,0.959815913,0.960946056,0,0.716035854
ENSG00000162729.13,0.156309119,0.001700258,0.611301097,0.942845226,0.942971366,0,0.71188096
ENSG00000132716.18,0.077480136,-0.001658475,0.785498239,0.940484842,0.94071549,0,0.711434622
ENSG00000122218.14,0.464340656,-0.023087692,0.047222648,0.21069144,0.210884423,0,0.439251179
ENSG00000162736.15,0.828733644,-0.040396143,0.009447991,0.107223216,0.115104387,0,0.339033599
ENSG00000162739.13,-0.43909591,0.04214545,0.114698334,0.047867192,0.0491683,0,0.228770841
ENSG00000066294.14,0.062283457,0.013073402,0.82330443,0.541289155,0.54126507,0,0.608838716
ENSG00000117090.14,-0.373219963,0.035022534,0.443736985,0.336810795,0.336788174,0,0.52129628
ENSG00000228863.8,-0.862751642,0.064996455,0.642419381,0.660178486,0.659441642,0,0.645019194
ENSG00000117091.9,-0.242102247,0.012031506,0.122110949,0.322144171,0.321916047,0,0.510655897
ENSG00000026751.16,0.16901203,-0.019896325,0.458961313,0.243365376,0.247218385,0,0.466765975
ENSG00000122224.17,-0.07551807,-0.002718065,0.767923322,0.89022763,0.890176803,0,0.700438397
ENSG00000122223.12,-0.896953766,0.055566954,4.59E-05,0.000913805,0.001043424,0,0.017801724
ENSG00000179914.4,-0.831818947,0.033830665,0.512586137,0.732469352,0.734282049,0,0.6649823
ENSG00000049249.8,-0.110146385,-0.001490453,0.921316726,0.986060511,0.986060364,1,0.723553604
ENSG00000158769.17,0.029695199,-0.001758527,0.798063485,0.847835265,0.847843052,0,0.69273162
ENSG00000158773.14,-0.208196005,0.012657024,0.01253332,0.054378257,0.057301537,0,0.247032462
ENSG00000116288.12,-1.534423012,0.094181223,3.98E-05,0.001000654,0.001337976,0,0.021183766
ENSG00000158850.14,0.433246559,-0.024345762,0.210878076,0.366438528,0.367051904,0,0.537458848
ENSG00000158864.12,0.269261332,-0.013588899,0.255362179,0.465119526,0.466599498,0,0.583353917
ENSG00000158869.10,-0.082752707,0.027823252,0.638871374,0.045020697,0.047296794,0,0.22453756
ENSG00000158882.14,0.690810451,-0.035952552,0.600844111,0.721695707,0.730050138,0,0.663695069
ENSG00000158887.15,-0.209830485,0.043311167,0.913312328,0.777211892,0.779039034,0,0.677460452
ENSG00000143252.14,1.802415287,-0.107000222,2.11E-09,6.04E-06,2.79E-05,0,0.001007065
ENSG00000116285.12,0.071223316,0.016799399,0.969443737,0.906361017,0.906535713,0,0.70383807
ENSG00000143226.13,0.74333729,-0.051378654,0.029988903,0.056209305,0.057095439,0,0.246883909
ENSG00000173110.7,-0.128871505,0.03084416,0.558860318,0.077255132,0.079894126,0,0.292338631
ENSG00000203747.10,-0.708302993,0.053045056,0.382997611,0.403832417,0.401376318,0,0.556003814
ENSG00000244682.7,0.741438011,-0.024229312,0.592162917,0.821424873,0.822666324,0,0.688244127
ENSG00000225217.1,-0.944323796,0.125228882,0.430349666,0.18146206,0.18901182,0,0.419508721
ENSG00000162747.9,1.082864078,-0.0707825,0.000501489,0.003763128,0.004042562,0,0.048522037
ENSG00000072694.20,-0.985456781,0.021687383,0.380667086,0.805014811,0.800866088,0,0.683426247
ENSG00000234211.2,0.524612326,-0.088081232,0.688387779,0.386939032,0.39649393,0,0.554045605
ENSG00000132185.16,0.303376246,-0.036974709,0.55597003,0.34676992,0.346715678,0,0.527167086
ENSG00000118217.5,0.042950775,-0.013581633,0.666413797,0.082123241,0.085792406,0,0.301437498
ENSG00000162745.10,-1.1465299,0.106544618,0.165319563,0.087328594,0.086648852,1,0.302744964
ENSG00000239887.4,-1.189838182,0.157258573,0.426042439,0.197851772,0.198250217,0,0.428751989
ENSG00000198574.5,0.164631575,-0.023925185,0.606416232,0.324105799,0.325972006,0,0.514158782
ENSG00000142599.17,-0.842146947,0.04652191,1.04E-08,5.73E-05,8.41E-05,0,0.002494423
ENSG00000152332.15,0.144565491,-0.016372922,0.459649075,0.283899009,0.283889857,1,0.487771727
ENSG00000132196.13,0.741880209,-0.040684929,0.225767565,0.385122697,0.384993739,1,0.546645183
ENSG00000143198.12,-0.022832444,0.017252746,0.959344762,0.619997947,0.620376869,0,0.632556595
ENSG00000143149.12,-0.057160736,-0.003711027,0.85194922,0.877177773,0.877340114,0,0.698757028
ENSG00000232912.5,0.396720996,-0.022348659,0.764792306,0.831350309,0.838535509,0,0.690819584
ENSG00000143183.16,0.096100387,-0.000549865,0.90786824,0.992950122,0.992950106,1,0.723633083
ENSG00000152382.5,-0.401156417,0.02708963,0.491405156,0.541636264,0.541630626,0,0.609083346
ENSG00000143167.11,-1.440717479,0.129420204,0.302243953,0.229306367,0.231814443,0,0.455482326
ENSG00000074800.13,0.460776506,-0.031536926,0.247705285,0.308410198,0.308137627,0,0.503239496
ENSG00000198821.10,0.22503311,-0.007472928,0.163135112,0.542050114,0.544602669,0,0.610077173
ENSG00000143162.7,0.293615953,0.01063371,0.676307938,0.84762771,0.848241472,0,0.692744801
ENSG00000198771.10,-0.864660117,0.057647185,0.01726469,0.041612573,0.043357842,0,0.213766469
ENSG00000197965.11,-0.067858738,-0.016910276,0.867247147,0.599190777,0.598201113,0,0.627958162
ENSG00000143158.10,0.00583559,0.006721509,0.980944862,0.724866959,0.725200545,0,0.661582759
ENSG00000143164.15,-0.247622391,0.007388611,0.694498806,0.879904148,0.879881803,0,0.698847312
ENSG00000143178.12,-0.584870119,0.052345439,0.32064996,0.250832566,0.251184153,0,0.469612672
ENSG00000143185.3,-1.502213632,0.274842677,0.617629569,0.22615335,0.202488028,0,0.432921292
ENSG00000143184.4,1.061218959,-0.095345378,0.468080853,0.390483129,0.387536599,0,0.548624291
ENSG00000117475.13,-0.016751063,0.015966936,0.975598878,0.715150792,0.715785744,0,0.659502746
ENSG00000198734.10,-0.024672176,0.019944559,0.944895549,0.480511811,0.480493381,0,0.587126562
ENSG00000174175.16,-1.038908173,0.092052892,0.049271004,0.029174188,0.030477938,0,0.176726457
ENSG00000000460.16,0.395172626,-0.043633055,0.780953129,0.682137049,0.682534099,0,0.650996
ENSG00000188404.8,0.423886545,-0.016423929,0.001000554,0.103980148,0.104847493,0,0.327834826
ENSG00000000457.13,0.258594223,0.002444585,0.356406021,0.911576396,0.911589688,0,0.704406955
ENSG00000117523.15,0.543649185,-0.033326201,0.083692685,0.171656825,0.171459185,0,0.400441726
ENSG00000117533.14,0.218700711,-0.025564757,0.482345495,0.296135261,0.304191452,0,0.500295839
ENSG00000010165.19,0.972233424,-0.057724909,1.51E-05,0.00079015,0.00078425,1,0.014329847
ENSG00000135845.9,0.577193607,-0.019987636,0.105526655,0.475643139,0.476275816,0,0.585507482
ENSG00000094975.13,0.455590641,-0.044251164,0.45711643,0.349022613,0.348924309,1,0.528479199
ENSG00000117586.10,0.676025872,-0.053187828,0.709834511,0.71302217,0.712678339,0,0.658473599
ENSG00000142583.17,-0.117579564,0.046704168,0.910526984,0.562069205,0.561317886,0,0.616181373
ENSG00000203739.3,-0.197408871,0.016116559,0.916581384,0.912383962,0.912247913,0,0.704414872
ENSG00000117592.8,0.443640414,-0.059508152,0.16664231,0.018454756,0.020354734,0,0.140594818
ENSG00000185278.15,0.133255696,-0.001670733,0.477838631,0.910378852,0.910649072,0,0.704228252
ENSG00000117601.13,-0.680453648,0.058485958,0.71755332,0.696455653,0.696395781,1,0.653671275
ENSG00000135870.11,0.433458803,-0.028687155,0.274845043,0.356589152,0.35655761,1,0.532921344
ENSG00000152061.23,-0.903249047,0.058555406,0.006917416,0.022831584,0.022730202,1,0.14993882
ENSG00000180758.11,0.169139736,-0.001810943,0.785984565,0.970098261,0.970098075,1,0.719908848
ENSG00000116161.17,-0.58999649,0.0403502,0.037167124,0.066995384,0.070453058,0,0.275225761
ENSG00000235750.9,0.082267902,0.002831456,0.498345325,0.768855132,0.76894687,0,0.674755854
ENSG00000143207.19,0.711639395,-0.055061669,0.163774524,0.172348115,0.203512686,0,0.433184909
ENSG00000242193.10,-0.702383361,0.062789099,0.256940637,0.18883478,0.188679832,1,0.419215964
ENSG00000049239.12,0.999998659,-0.060445116,6.17E-08,3.52E-05,4.75E-05,0,0.001592349
ENSG00000116191.17,-0.07803615,0.005034249,0.772589289,0.813949904,0.813949235,1,0.685091424
ENSG00000116199.11,0.590996706,-0.04475528,0.030457417,0.033674692,0.033629805,1,0.185749378
ENSG00000186283.13,0.71402287,-0.043696871,0.069418458,0.154436711,0.156248596,0,0.387744712
ENSG00000143322.19,-1.383106933,0.097072607,0.002898495,0.007986179,0.00886851,0,0.081855683
ENSG00000057252.12,-1.430286149,0.092282576,6.45E-09,1.93E-06,2.88E-06,0,0.000158892
ENSG00000171621.13,-3.288751906,0.280333392,0.016003322,0.00792116,0.013064811,0,0.106609824
ENSG00000143337.18,0.067354854,-0.012499121,0.69390705,0.36291199,0.364698033,0,0.536721668
ENSG00000116260.16,1.538990028,-0.08744106,5.71E-14,6.88E-08,1.95E-07,0,1.64E-05
ENSG00000230124.6,0.507561286,-0.027382524,0.246113919,0.427850784,0.429063839,0,0.568053522
ENSG00000135835.11,-0.446106786,0.007765982,0.590817299,0.908938744,0.909192818,0,0.704179341
ENSG00000135823.13,0.371881308,-0.01998828,0.154189997,0.329863383,0.331118267,0,0.518771815
ENSG00000153029.14,0.098626606,0.00404801,0.657154118,0.817304198,0.817839883,0,0.686970075
ENSG00000162783.10,0.625978809,-0.035612055,0.098930899,0.227530388,0.227407062,0,0.454032458
ENSG00000198216.10,0.202577397,0.002151252,0.78428599,0.971252642,0.971152563,0,0.720053192
ENSG00000135821.17,0.046404708,0.000777145,0.666828236,0.927256582,0.927507803,0,0.707429126
ENSG00000135828.11,0.0196285,-0.008238075,0.923624706,0.615638855,0.620422001,0,0.632556595
ENSG00000135862.5,0.559545204,-0.005218126,0.142549157,0.861787519,0.861935968,0,0.695655687
ENSG00000116698.21,0.055197002,0.004187028,0.760386788,0.768003451,0.768180361,0,0.6747409
ENSG00000116701.14,0.232534842,-0.013105894,0.00096508,0.018184767,0.018570555,0,0.133401928
ENSG00000162704.15,-0.37216824,0.012577941,5.53E-06,0.052265556,0.053144941,0,0.238604798
ENSG00000198756.10,-2.476808462,0.125907309,0.294662837,0.473338011,0.48486642,0,0.587982709
ENSG00000198860.11,0.089954087,-0.012596561,0.835016305,0.702906394,0.707683927,0,0.65705494
ENSG00000116667.12,0.847179548,-0.05684177,0.558825026,0.59575152,0.595706697,1,0.627230603
ENSG00000116406.18,0.166086637,-0.000542842,0.465833441,0.976184324,0.976184328,1,0.721274664
ENSG00000135842.16,-0.058632398,0.007315791,0.439355938,0.223337205,0.225371372,0,0.452729156
ENSG00000121481.10,-1.509706905,0.104989493,0.373609724,0.427292183,0.438838271,0,0.572866575
ENSG00000121486.11,-0.454688865,0.052835324,0.789936059,0.692825469,0.692753586,1,0.653186286
ENSG00000171608.15,-0.085395756,0.010389141,0.474720965,0.269239746,0.269371221,0,0.481057496
ENSG00000279838.1,-1.210266985,0.086102611,0.534759732,0.576400238,0.576187293,1,0.620202589
ENSG00000116679.15,0.106022804,-0.014600468,0.430778522,0.169203902,0.170194065,0,0.399465353
ENSG00000073756.11,1.835696276,-0.156181298,0.017798821,0.008271174,0.010140833,0,0.090412777
ENSG00000116711.9,2.288500462,-0.200164373,0.298110378,0.242409819,0.241855462,1,0.46283754
ENSG00000150681.9,-0.032579436,0.015533101,0.933067703,0.619374552,0.624584598,0,0.63385923
ENSG00000116741.7,-1.450439537,0.092281111,2.04E-16,3.35E-11,3.45E-10,0,8.02E-08
ENSG00000171603.16,-0.927689939,0.063075167,0.07905862,0.116458971,0.145607602,0,0.375533327
ENSG00000151414.14,-0.498820168,0.043017614,0.32824162,0.294466132,0.294340492,1,0.493097114
ENSG00000081237.18,-0.012683642,0.004415647,0.914742744,0.63794118,0.637988003,0,0.637640944
ENSG00000203721.6,-1.014676677,0.056206517,0.195514157,0.367022528,0.368772041,0,0.538300235
ENSG00000230623.4,-0.310419233,0.062891962,0.863247638,0.663767276,0.663250527,0,0.646832326
ENSG00000178585.14,0.287351347,-0.018340086,0.315270137,0.410056839,0.413102958,0,0.561264133
ENSG00000118197.13,0.433535549,-0.02211213,0.388703719,0.579975344,0.580246632,0,0.620755188
ENSG00000116857.16,-2.075184094,0.122264431,5.33E-08,4.15E-05,4.62E-05,0,0.001559705
ENSG00000224536.2,-1.660743255,0.149630239,0.244013041,0.164374774,0.16367769,1,0.394179703
ENSG00000198892.6,-1.061915019,0.062975454,0.071216768,0.17160998,0.171419203,0,0.400441726
ENSG00000134375.10,0.169057516,-0.017378769,0.576885551,0.461393737,0.461382194,1,0.580707682
ENSG00000176393.10,-2.310014716,0.139205127,7.71E-20,1.77E-12,1.66E-11,0,5.21E-09
ENSG00000143851.15,-0.071243087,0.014961063,0.812113474,0.521787274,0.523364774,0,0.601810373
ENSG00000162444.11,1.629931844,-0.099815556,0.023224307,0.076489479,0.114573124,0,0.338420304
ENSG00000133067.17,-0.162169948,0.038812338,0.758997106,0.334551269,0.335839012,0,0.52129628
ENSG00000077157.21,-0.260046598,0.027049813,0.390952729,0.251792995,0.254420284,0,0.472430947
