nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000271383.6,-2.01029739,0.082808019,0.002457608,0.017428604,0.020870835,0,0.175953687
ENSG00000116198.12,-2.239857652,0.100134893,2.90E-10,4.09E-08,3.89E-08,1,7.63E-06
ENSG00000277147.4,-6.373798528,0.316391148,0.004279585,0.005860218,0.008116773,0,0.098167114
ENSG00000150337.13,0.05693933,0.021075169,0.984598872,0.890197882,0.890501069,0,0.813345268
ENSG00000203814.6,1.000087639,-0.034542104,0.062274912,0.20617845,0.211799691,0,0.535412068
ENSG00000261716.1,0.243523488,-0.005154316,0.662820444,0.857016204,0.857018261,1,0.80556934
ENSG00000169598.15,0.840974809,-0.040420389,0.204915903,0.232805057,0.232707424,1,0.554514339
ENSG00000184678.10,-0.487577909,0.036191493,0.801631424,0.72066233,0.722175303,0,0.778879965
ENSG00000178096.8,1.174319173,-0.070913192,0.428560892,0.362233563,0.361085376,1,0.645269627
ENSG00000143368.9,-0.06444093,0.010138834,0.948597218,0.846182887,0.846181278,1,0.804096292
ENSG00000014914.20,1.368996676,-0.071352358,0.33927198,0.332224802,0.331735317,1,0.629183145
ENSG00000198912.10,0.242470665,-0.027026933,0.576204934,0.225310244,0.226408661,0,0.549576738
ENSG00000023902.13,-1.184123316,0.057690566,0.29322994,0.318747957,0.34530682,0,0.636055929
ENSG00000143401.14,-0.626784547,0.026537331,0.377907186,0.468876536,0.46882317,1,0.697411709
ENSG00000117362.12,-0.233033789,0.015302255,0.504056031,0.400165736,0.403632509,0,0.666804008
ENSG00000266472.5,0.06100987,0.008311215,0.875256139,0.681905769,0.682252385,0,0.767796963
ENSG00000117360.12,0.8478828,-0.040756384,0.173188703,0.202397652,0.212769329,0,0.536553966
ENSG00000163125.15,1.150927527,-0.052535611,0.061992895,0.099298494,0.099159876,1,0.398500757
ENSG00000143374.16,-1.218058966,0.059324076,0.381543615,0.413722001,0.414534998,0,0.673524329
ENSG00000143369.14,4.496573876,-0.238897372,0.181558703,0.168143789,0.169775846,0,0.498998029
ENSG00000237781.3,1.519902056,-0.068350818,0.248321775,0.322179771,0.320545453,0,0.620575951
ENSG00000143382.14,0.445552816,-0.005004622,0.74925787,0.945379875,0.945254228,0,0.821017744
ENSG00000203804.4,0.625702765,-0.014561212,0.720010599,0.876259318,0.875496146,0,0.809945495
ENSG00000143384.12,0.164288053,-0.000884187,0.352287706,0.923522176,0.923623645,0,0.819833879
ENSG00000143420.18,0.645871904,-0.029616686,0.016998384,0.037266835,0.03724383,1,0.245183965
ENSG00000143457.10,-0.318448067,0.007769683,0.656399441,0.83573571,0.835863175,0,0.799885101
ENSG00000131697.17,-1.28428757,0.057977677,0.039830377,0.071308187,0.074077391,0,0.349565678
ENSG00000163131.10,0.095067701,0.002370132,0.743710568,0.876261833,0.876343983,0,0.809945495
ENSG00000143437.20,-1.453537934,0.070325683,0.090869971,0.119939698,0.122085914,0,0.436299546
ENSG00000143379.12,0.068105822,-0.001605089,0.918462644,0.963509059,0.963509061,1,0.823359482
ENSG00000143418.19,-0.27351373,0.012627872,0.095862454,0.140318952,0.142471653,0,0.467692552
ENSG00000143409.15,-0.052423318,0.006746057,0.876931808,0.708829141,0.710491307,0,0.774210362
ENSG00000143363.15,0.671305957,-0.031531731,0.438159395,0.4802656,0.47994346,0,0.702999527
ENSG00000163141.18,2.294443574,-0.102551997,0.26485392,0.349236663,0.348640132,0,0.637621961
ENSG00000069424.14,0.139107358,-0.002925841,0.54033286,0.806464767,0.806659968,0,0.794830685
ENSG00000197622.12,0.061346289,-0.004366129,0.82138363,0.758518953,0.758489429,0,0.785413983
ENSG00000213190.3,0.190062026,-0.001914768,0.751218595,0.950669825,0.950688223,0,0.821477682
ENSG00000143434.15,-1.11573271,0.05074453,0.204243988,0.256898175,0.256668928,0,0.571254213
ENSG00000163154.5,-0.402956565,0.005115117,0.822318335,0.957460364,0.957476476,0,0.822272189
ENSG00000163156.11,-0.289752824,0.007371801,0.857816476,0.93070241,0.932204941,0,0.82017952
ENSG00000143398.19,0.051145751,0.00139498,0.889346686,0.941954207,0.94214525,0,0.820890009
ENSG00000159352.15,-0.042590456,0.000295354,0.797536685,0.973057275,0.973043188,0,0.825734407
ENSG00000143373.17,0.662091164,-0.032663763,0.015547787,0.023070993,0.024481361,0,0.195831301
ENSG00000143393.16,-0.027025978,0.000178518,0.955729397,0.994373863,0.99425128,0,0.827771135
ENSG00000143390.17,-0.029473265,0.005443576,0.955528722,0.840190293,0.841316573,0,0.802101312
ENSG00000143416.20,0.721879268,-0.047986357,0.442887769,0.322659072,0.32264084,0,0.622208443
ENSG00000159377.10,0.017395363,-0.002989956,0.901088246,0.683849842,0.683856917,0,0.767811836
ENSG00000143442.21,-0.411412614,0.030273687,0.436328941,0.267967426,0.27029376,0,0.580073675
ENSG00000143367.15,-2.245019842,0.106700658,0.016206339,0.024733223,0.027427874,0,0.210282139
ENSG00000116251.9,1.107197952,-0.059062223,0.332722674,0.325332373,0.338404046,0,0.631807044
ENSG00000143376.12,0.17197237,-0.010902198,0.269080651,0.180700792,0.18194104,0,0.509892537
ENSG00000143436.10,0.287340102,-0.016834088,0.551460944,0.500908474,0.505546587,0,0.711422423
ENSG00000182134.15,-1.397528013,0.061504171,0.110233589,0.161672922,0.161350475,1,0.489207169
ENSG00000159445.12,1.396962653,-0.094233993,0.018177201,0.00190431,0.00237603,0,0.042634835
ENSG00000197747.8,2.850714489,-0.149983979,0.067599923,0.065473718,0.067082859,0,0.330154971
ENSG00000158286.12,-1.877831087,0.134301623,0.746183756,0.641998991,0.658974713,0,0.763312109
ENSG00000163191.5,0.398126733,-0.024968234,0.52218093,0.446635368,0.446226915,0,0.686721425
ENSG00000163209.14,-0.860612552,0.067572252,0.538496184,0.355375198,0.358382194,0,0.644073813
ENSG00000163220.10,-0.392658971,0.016565218,0.880492207,0.90409142,0.906282032,0,0.816918448
ENSG00000163221.8,-0.908833869,0.022061008,0.133741051,0.489571964,0.492666127,0,0.707045737
ENSG00000143546.9,-0.093712767,0.015181582,0.789928842,0.418848663,0.420986,0,0.67634045
ENSG00000116237.15,-0.100630593,0.029236917,0.906706679,0.510653884,0.516902419,0,0.71714302
ENSG00000197956.9,0.6991179,-0.027746049,0.409925206,0.539244871,0.540180019,0,0.72505861
ENSG00000196154.11,0.24426895,-0.007929327,0.08165817,0.282666258,0.283669528,0,0.591426639
ENSG00000188015.9,5.135652656,-0.279993669,0.403954888,0.393610197,0.368922325,0,0.650095386
ENSG00000189334.8,9.266770739,-0.538771097,0.150418491,0.118228236,0.133481855,0,0.454190861
ENSG00000189171.14,3.151966831,-0.131585578,0.217703155,0.324730445,0.323778568,1,0.623215208
ENSG00000158292.6,0.870801045,-0.033539931,0.420782675,0.541369816,0.54107332,0,0.72505861
ENSG00000160679.12,-0.26830106,0.012142282,0.604243792,0.655658238,0.655648315,1,0.762560528
ENSG00000143553.10,-0.078272582,0.001497314,0.828903774,0.937545665,0.937805189,0,0.82017952
ENSG00000143621.16,-3.383118142,0.170906767,0.008948523,0.009021522,0.009948379,0,0.112169526
ENSG00000143554.13,-0.359024861,0.011150345,0.635672897,0.779698956,0.779679202,0,0.790484976
ENSG00000143614.9,-0.126361874,0.00350793,0.449619077,0.684740363,0.684739523,1,0.768008384
ENSG00000198837.9,0.54328279,-0.047066121,0.52321488,0.288528078,0.294140095,0,0.599245296
ENSG00000160741.16,-0.119246741,0.008863768,0.658174923,0.53033037,0.530579497,0,0.721945118
ENSG00000143570.17,0.039458003,-0.002855446,0.848281851,0.793630496,0.793620243,0,0.793202539
ENSG00000097021.19,0.421802368,-0.022814232,0.814082406,0.807322305,0.807302433,1,0.794830685
ENSG00000143578.15,-2.371450691,0.110406734,0.152471551,0.191926872,0.190925053,1,0.518374033
ENSG00000143543.14,0.327037724,-0.015055094,0.667169615,0.704584277,0.706337725,0,0.772876529
ENSG00000143545.8,0.266435286,-0.004644414,0.805832015,0.934117968,0.934157405,0,0.82017952
ENSG00000143549.19,-0.134173312,0.006175092,0.088560134,0.135184447,0.13519318,0,0.45623754
ENSG00000143612.19,0.176157449,-0.010832983,0.383166054,0.3057987,0.306009488,0,0.608317839
ENSG00000143569.18,0.372047133,-0.016078852,0.25390941,0.341384118,0.341429526,0,0.633887356
ENSG00000143575.14,0.155889824,-0.008244918,0.65069627,0.64528299,0.648216428,0,0.759953026
ENSG00000143595.12,0.872361017,-0.054085084,0.242757766,0.173579833,0.173831066,0,0.503625496
ENSG00000143515.16,0.275907042,-0.009403408,0.292498234,0.480021395,0.480020853,1,0.702999527
ENSG00000160712.12,-0.602511244,0.039915551,0.02178299,0.003647731,0.004263083,0,0.062509928
ENSG00000160714.9,1.164204446,-0.067860559,0.373380197,0.318482118,0.318231173,1,0.618934569
ENSG00000160710.15,0.304316673,-0.010691609,0.023365866,0.12793993,0.129918712,0,0.447776672
ENSG00000163344.5,0.060962975,0.004872436,0.879856019,0.816435744,0.816432265,1,0.79581676
ENSG00000215788.9,0.06875968,0.007217784,0.918670322,0.834545155,0.835368234,0,0.799689289
ENSG00000163346.16,0.254508392,-0.010680399,0.004787841,0.022539282,0.023711281,0,0.191834201
ENSG00000163348.3,0.478076861,-0.020257987,0.673571342,0.730818359,0.731021819,0,0.780458505
ENSG00000160691.18,-0.396969713,0.01365846,0.173734787,0.368461767,0.368449261,1,0.649884256
ENSG00000160688.18,-1.204729465,0.066326502,0.436264542,0.398949002,0.39874562,1,0.663313698
ENSG00000160685.13,-0.10598177,0.003188725,0.303447004,0.558128854,0.558392079,0,0.731639748
ENSG00000143537.13,0.7739546,-0.025142439,0.003895098,0.073378801,0.075027207,0,0.351795506
ENSG00000169242.11,-0.536800272,0.019534741,0.62186065,0.735984894,0.736472099,0,0.782276266
ENSG00000163463.11,-0.578840083,0.033121063,0.381547154,0.337752905,0.343474919,0,0.634976118
ENSG00000169231.13,1.897801813,-0.075606246,0.039730053,0.115055112,0.117596918,0,0.430171152
ENSG00000173171.14,0.36431032,-0.009228941,0.699855883,0.854164133,0.854168488,1,0.805186233
ENSG00000162408.10,0.154907207,-0.013255982,0.787611835,0.65408838,0.654077004,1,0.762033799
ENSG00000160766.14,-2.669718534,0.147484401,0.028040669,0.018552112,0.018817884,0,0.166403455
ENSG00000236675.1,-0.559534268,0.018101185,0.210747118,0.443019026,0.444489693,0,0.686721425
ENSG00000177628.15,-0.203878587,0.00356031,0.823578868,0.940947761,0.94091647,0,0.820890009
ENSG00000160767.20,1.356347022,-0.072522592,0.377486104,0.3648227,0.364277865,1,0.647775789
ENSG00000116521.10,0.236067493,-0.014458365,0.406682736,0.326866774,0.327631883,0,0.626846024
ENSG00000143630.9,2.474968831,-0.110766308,0.389707176,0.437496356,0.436098084,1,0.683576902
ENSG00000160752.14,2.682656546,-0.170630351,0.026140845,0.006509023,0.007244865,0,0.090271627
ENSG00000204859.12,-1.739810066,0.075599451,0.028799466,0.067952711,0.069017441,0,0.335911986
ENSG00000225855.6,-1.866306484,0.089196446,0.347672387,0.385434217,0.39403656,0,0.661249962
ENSG00000116539.12,0.024646927,-0.005458271,0.98249365,0.924473166,0.924813437,0,0.819868372
ENSG00000163374.19,0.952852996,-0.047495896,0.07846462,0.088647127,0.088977784,0,0.379677524
ENSG00000132676.15,0.37809585,-0.015452194,0.316683763,0.428870736,0.428947053,0,0.680345999
ENSG00000116580.18,0.279201572,-0.009038315,0.858769734,0.911584311,0.911562976,0,0.818160385
ENSG00000162413.16,-0.377051036,0.023405119,0.03188738,0.011672261,0.012756731,0,0.130751358
ENSG00000132718.8,2.443346391,-0.12303435,8.05E-05,0.000112079,0.000159889,0,0.006118972
ENSG00000143622.10,-0.378202231,0.030039921,0.20865365,0.056539321,0.058022893,0,0.307380613
ENSG00000116584.17,-0.363296757,0.013565527,0.466142578,0.60870397,0.610209254,0,0.748929898
ENSG00000273002.1,-0.501279522,0.000424549,0.857095025,0.997733686,0.997733674,1,0.828726149
ENSG00000163479.13,0.606904018,-0.036071891,0.28119136,0.21759806,0.231246586,0,0.553544049
ENSG00000160803.7,0.044709423,-0.003481913,0.921290366,0.881090701,0.881139377,0,0.810703666
ENSG00000116586.11,0.284385764,-0.011382345,0.58057671,0.674144342,0.674546106,0,0.766138825
ENSG00000160789.19,-1.934902333,0.082015492,0.00105297,0.007602975,0.010176328,0,0.113057525
ENSG00000116273.5,1.281892297,-0.052271987,0.072426958,0.151709937,0.151397635,1,0.478044253
ENSG00000196189.12,-0.770885041,0.030045475,8.21E-05,0.00358482,0.003754903,0,0.057527848
ENSG00000160785.13,-0.035980515,0.006105518,0.878226098,0.623887487,0.623819084,0,0.752981528
ENSG00000160783.19,0.195571432,-0.000759891,0.266745785,0.934654675,0.934666251,0,0.82017952
ENSG00000160781.15,3.645929322,-0.119795512,0.000273235,0.023448997,0.023038808,0,0.187710881
ENSG00000198952.8,4.299835205,-0.191479401,1.59E-31,1.39E-23,1.36E-20,0,6.28E-17
ENSG00000163472.18,2.60641385,-0.111065112,4.14E-05,0.000845558,0.001050173,0,0.023688252
ENSG00000198715.11,5.068509521,-0.214042559,1.58E-18,7.87E-13,1.77E-11,0,9.08E-09
ENSG00000163468.14,-1.080922839,0.058663062,0.216577581,0.195860106,0.197581093,0,0.525917969
ENSG00000041988.15,0.266187345,-0.006386165,0.646807785,0.831207058,0.831299555,0,0.798743656
ENSG00000116604.17,0.094737851,-0.006231002,0.628756392,0.535945078,0.536250706,0,0.723931288
ENSG00000163382.11,-0.153270005,0.000520399,0.771435789,0.984895405,0.984871326,0,0.826000254
ENSG00000160818.16,0.805215624,-0.042184878,0.331500856,0.318751189,0.330561305,0,0.628011084
ENSG00000143319.16,-0.770287478,0.044435649,0.246085479,0.195597051,0.201068692,0,0.528555609
ENSG00000143303.11,-0.357664364,0.026980165,0.811168263,0.722501574,0.722516939,1,0.778887943
ENSG00000007923.15,-1.25145419,0.067476371,0.05351929,0.039363962,0.039190231,1,0.250754573
ENSG00000143314.12,0.997735256,-0.035956418,0.319878194,0.487839713,0.488676417,0,0.705944978
ENSG00000143321.18,0.176403933,-0.012481879,0.657473084,0.549607996,0.549857089,0,0.729213408
ENSG00000143294.14,-0.865066827,0.036623831,0.518155095,0.595642366,0.595517997,1,0.743656571
ENSG00000027869.11,-0.649455572,0.025870682,0.170046191,0.278879517,0.278732202,1,0.58695956
ENSG00000187800.13,-0.189203878,-0.000258083,0.838976946,0.995730531,0.995763669,0,0.828308949
ENSG00000132694.18,-0.227553363,0.008010634,0.325008205,0.51033751,0.510470277,0,0.713640404
ENSG00000117036.11,0.827020768,-0.045796337,0.717338919,0.691555604,0.691299294,0,0.769386639
ENSG00000271736.1,1.555805297,-0.029180619,0.23003589,0.664353412,0.671102498,0,0.765506609
ENSG00000171735.18,-0.456982477,0.031825617,0.615426389,0.498421458,0.498320413,1,0.709031015
ENSG00000143297.18,-2.532523703,0.081120042,0.006292872,0.089934291,0.085216933,0,0.374089668
ENSG00000160856.20,-0.24799215,-0.01223128,0.599676596,0.611244583,0.612164498,0,0.749229578
ENSG00000132704.15,4.415355091,-0.219696445,0.022544923,0.028517861,0.030371381,0,0.221261935
ENSG00000163534.14,2.894600899,-0.12989566,1.33E-06,3.16E-05,4.92E-05,0,0.00256147
ENSG00000163554.12,0.7715894,-0.031002161,0.062786126,0.142963011,0.145124266,0,0.471300132
ENSG00000163563.7,-0.033354269,-0.000737807,0.873785373,0.946692851,0.946674871,0,0.821136544
ENSG00000049245.12,-0.360342358,0.012538695,0.054764619,0.202751921,0.204881571,0,0.529904273
ENSG00000163564.14,-1.716672437,0.082364788,0.105233064,0.119559223,0.139954416,0,0.463425795
ENSG00000163565.18,-0.08415618,0.008118484,0.740565275,0.544241344,0.544160393,0,0.725999358
ENSG00000163568.14,-1.142150893,0.041501378,0.524758126,0.66538036,0.661092159,0,0.763312109
ENSG00000179639.10,-0.287467248,0.006518439,0.879070353,0.946199931,0.946198642,1,0.821136544
ENSG00000158716.8,1.773617188,-0.089581675,0.025197789,0.031343286,0.03959015,0,0.251926057
ENSG00000181036.13,0.357383313,-0.026564329,0.79370642,0.702873176,0.702287153,0,0.772480495
ENSG00000269925.1,1.516845903,-0.075830105,0.616683818,0.624365496,0.623331847,0,0.752786909
ENSG00000272668.1,2.301601293,-0.166293213,0.444465167,0.269002654,0.276856169,0,0.585620091
ENSG00000213085.9,-0.145870424,0.001535148,0.89044109,0.977759463,0.977913649,0,0.825818325
ENSG00000158710.14,0.397577692,-0.01943049,0.193604092,0.225192757,0.232346638,0,0.554340801
ENSG00000260766.1,-4.940809285,0.223614112,0.180944653,0.2550822,0.261142902,0,0.574422583
ENSG00000162729.13,-0.06286395,0.012463755,0.873955702,0.542272034,0.543163788,0,0.725614397
ENSG00000162734.12,-3.028909496,0.152901464,0.000508647,0.00060984,0.001050462,0,0.023688252
ENSG00000132716.18,-0.503608897,0.029109317,0.222256899,0.174295626,0.1751419,0,0.504658433
ENSG00000162735.18,-0.803169778,0.042423534,0.468668359,0.463889683,0.465081312,0,0.695953068
ENSG00000122218.14,0.145139684,0.001433102,0.696276653,0.941103773,0.941078445,0,0.820890009
ENSG00000162736.15,-0.240472187,0.029398379,0.582001211,0.201914992,0.205270596,0,0.530319669
ENSG00000049247.13,19.49634433,-0.933257126,0.000974269,0.001916054,0.000418288,0,0.012389327
ENSG00000162739.13,-0.432295762,0.027998791,0.240639436,0.140219855,0.141994444,0,0.467252526
ENSG00000066294.14,-0.337157911,0.029434674,0.365800572,0.126192247,0.127012844,0,0.444910492
ENSG00000117090.14,-0.273423853,0.018573247,0.662666842,0.557467647,0.561002815,0,0.732382465
ENSG00000228863.8,-6.320297382,0.329804205,0.012338471,0.012816925,0.014129524,0,0.140126557
ENSG00000117091.9,-0.196131718,0.005682136,0.414189839,0.650837764,0.650655988,0,0.760738128
ENSG00000026751.16,-0.011280111,-0.00431763,0.972101885,0.792078809,0.793455407,0,0.793202539
ENSG00000122224.17,-0.029954315,-0.004178667,0.933651488,0.822106836,0.82205072,0,0.797380418
ENSG00000122223.12,-1.436322486,0.065148064,6.85E-07,1.12E-05,1.80E-05,0,0.001122813
ENSG00000179914.4,-2.926838312,0.131138916,0.125119777,0.184725767,0.190674196,0,0.5183666
ENSG00000049249.8,0.291241987,-0.021687023,0.857182763,0.794567735,0.794539783,1,0.793400087
ENSG00000158769.17,-0.288956839,0.015504494,0.089509595,0.081665723,0.083184968,0,0.370294967
ENSG00000158773.14,-0.254318475,0.010807768,0.052623015,0.115888549,0.118831319,0,0.431151033
ENSG00000186517.13,0.052907968,-0.001167625,0.698906418,0.870690748,0.870824378,0,0.808858888
ENSG00000158793.13,0.090464281,0.002081952,0.873600229,0.945178314,0.945208688,0,0.821017744
ENSG00000143258.15,0.648955067,-0.026767294,0.625644249,0.69772545,0.697679111,1,0.771460091
ENSG00000143224.17,3.13538229,-0.17752078,0.147703223,0.124065362,0.161797434,0,0.489207169
ENSG00000116288.12,-1.184799354,0.045254344,0.050714393,0.150896812,0.152807027,0,0.478557242
ENSG00000158850.14,0.380407019,-0.013524125,0.421540602,0.583688431,0.584408593,0,0.738261312
ENSG00000158864.12,-0.322655558,0.022168435,0.345129176,0.219759909,0.235458137,0,0.557118699
ENSG00000158869.10,-0.852212091,0.0591988,0.000959397,1.35E-05,3.28E-05,0,0.001815706
ENSG00000158882.14,2.222312,-0.103463709,0.197279138,0.245312949,0.275417805,0,0.585151733
ENSG00000158887.15,-1.729155157,0.107635742,0.457787102,0.374899604,0.377681358,0,0.653869323
ENSG00000143252.14,1.986525793,-0.081147185,1.54E-05,0.000767565,0.001176046,0,0.02570323
ENSG00000116285.12,-4.375964446,0.236509624,0.057894744,0.043048961,0.04280247,0,0.262291366
ENSG00000143226.13,0.432874118,-0.017877618,0.421030222,0.525086919,0.525947279,0,0.720245374
ENSG00000173110.7,0.134366653,0.006530843,0.678541503,0.699195057,0.69947318,0,0.771901433
ENSG00000203747.10,0.9195492,-0.049933312,0.449619,0.43300213,0.431616428,0,0.68211649
ENSG00000244682.7,-1.513514759,0.101354541,0.417515085,0.29698306,0.304682808,0,0.607278556
ENSG00000225217.1,-1.839759053,0.130105062,0.304333948,0.163887304,0.181004722,0,0.509353869
ENSG00000162747.9,1.152257564,-0.050873014,0.015127549,0.041060478,0.042200348,0,0.260694632
ENSG00000072694.20,-0.870585961,0.008467011,0.640425009,0.93087754,0.929461437,0,0.82017952
ENSG00000234211.2,0.693043464,-0.067153847,0.745432727,0.543062959,0.548251211,0,0.728672333
ENSG00000132185.16,-0.24959418,0.003575724,0.725178247,0.921875874,0.922360114,0,0.819833879
ENSG00000081721.11,1.040265109,-0.05033497,0.462450912,0.493402128,0.493275265,1,0.70732526
ENSG00000118217.5,0.427933919,-0.029227617,0.003339896,0.000130642,0.000199998,0,0.007093241
ENSG00000162745.10,-2.081631074,0.119043786,0.242064938,0.189404456,0.204126451,0,0.529904273
ENSG00000239887.4,-0.359901026,0.058485707,0.893441392,0.684190671,0.678005841,0,0.766745599
ENSG00000198574.5,0.603758087,-0.038033387,0.190127958,0.101650614,0.102230195,0,0.404147891
ENSG00000142599.17,-1.013800285,0.040043633,5.46E-06,0.000618949,0.000773243,0,0.019222869
ENSG00000152332.15,0.155346952,-0.011465169,0.59267486,0.448779046,0.448752912,1,0.6888953
ENSG00000132196.13,1.667951467,-0.074608085,0.058857753,0.098502196,0.098147389,1,0.397356535
ENSG00000185630.18,-3.213055275,0.15515856,0.018011737,0.02856705,0.03097754,0,0.223513134
ENSG00000143198.12,1.403465727,-0.062649477,0.027627572,0.058456523,0.062123039,0,0.317960939
ENSG00000143149.12,0.7762392,-0.046022972,0.07218994,0.041191157,0.041723974,0,0.260360638
ENSG00000232912.5,-2.243488439,0.12408914,0.471011691,0.448603505,0.450934654,0,0.689929023
ENSG00000143183.16,-1.037645158,0.058185208,0.417469781,0.378243213,0.377940802,1,0.653869323
ENSG00000143179.14,-1.799028089,0.094895871,0.325407621,0.304609434,0.303810311,1,0.607278556
ENSG00000143157.11,1.558824682,-0.07711171,0.148610134,0.168098793,0.167883401,0,0.496672579
ENSG00000152382.5,0.642664631,-0.035069374,0.43706828,0.404344907,0.406509746,0,0.668438394
ENSG00000143167.11,-2.33153206,0.134843737,0.143615437,0.106487984,0.135097833,0,0.456200476
ENSG00000143190.21,-0.786934854,0.044281294,0.649418288,0.616591737,0.616916713,0,0.750659595
ENSG00000074800.13,0.785868683,-0.037673468,0.164410016,0.19579199,0.198254591,0,0.526860437
ENSG00000198821.10,-0.205438999,0.017016305,0.354897699,0.134174493,0.134252891,0,0.45472818
ENSG00000143162.7,-2.408127136,0.148042885,0.017273646,0.005065399,0.006841617,0,0.086676872
ENSG00000198771.10,-0.70705424,0.030302126,0.195069134,0.287175369,0.289076902,0,0.59596029
ENSG00000197965.11,-0.558474951,0.014641555,0.378120307,0.660541794,0.660117231,0,0.763312109
ENSG00000143158.10,-0.457281057,0.028635387,0.192411401,0.117250506,0.118408836,0,0.430976278
ENSG00000143164.15,-1.00703817,0.044598816,0.265286842,0.343792788,0.344412997,0,0.635212996
ENSG00000213064.9,-0.152945153,0.008667812,0.538839168,0.503455366,0.503480205,0,0.711422423
ENSG00000143178.12,-0.587207348,0.035079047,0.445071795,0.377946212,0.379466129,0,0.654555702
ENSG00000143185.3,-5.396309488,0.382517176,0.322856926,0.167829238,0.141757345,0,0.467004975
ENSG00000143184.4,0.283008712,-0.024160398,0.894983277,0.824465225,0.824071571,0,0.797380418
ENSG00000117475.13,-1.628940204,0.094737977,0.069011862,0.043022365,0.042913839,0,0.262291366
ENSG00000198734.10,0.185521996,0.002149844,0.723325546,0.937569407,0.937458776,0,0.82017952
ENSG00000174175.16,-0.53193666,0.033579943,0.515316628,0.431454078,0.433209474,0,0.682793754
ENSG00000000460.16,-1.128858369,0.047135262,0.548615608,0.614930288,0.616476535,0,0.750659595
ENSG00000188404.8,0.587644582,-0.019555126,0.002363238,0.053585336,0.054526664,0,0.298360694
ENSG00000000457.13,1.87799012,-0.083188031,4.04E-06,9.61E-05,0.000131633,0,0.005278546
ENSG00000117523.15,0.556222352,-0.022672693,0.205110902,0.314340298,0.314261763,0,0.615123324
ENSG00000117533.14,0.748692303,-0.044412535,0.107808618,0.06571018,0.077942184,0,0.357316178
ENSG00000010165.19,1.389016951,-0.060649207,2.84E-05,0.000420695,0.000417788,1,0.012389327
ENSG00000135845.9,0.72583538,-0.021119955,0.181406134,0.458469921,0.458649917,0,0.693112638
ENSG00000094975.13,-0.508502904,0.020002983,0.5309329,0.628840447,0.628810587,1,0.754161625
ENSG00000117586.10,2.50743488,-0.130841943,0.323155396,0.324327283,0.32537893,0,0.624556741
ENSG00000142583.17,-0.894212612,0.071511948,0.542799439,0.346278206,0.349054123,0,0.637621961
ENSG00000203739.3,-2.064120202,0.110423277,0.369899691,0.366872853,0.365862485,0,0.648357901
ENSG00000117592.8,0.606456515,-0.047942882,0.214319411,0.060316225,0.062842603,0,0.319462122
ENSG00000234741.7,-0.96673371,0.048553041,0.200231042,0.222347981,0.229942371,0,0.552285507
