nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000143437.20,0.082390798,-0.052367838,0.625941765,0.214347453,0.215000311,0,0.602000287
ENSG00000143379.12,-0.035112435,0.019221831,0.783064958,0.550998448,0.5509859,1,0.732378379
ENSG00000143418.19,-0.077401721,0.011825088,0.0249988,0.170750011,0.172822454,0,0.564608319
ENSG00000143409.15,0.072076784,0.000461641,0.229871502,0.975874143,0.975858229,0,0.798530778
ENSG00000143363.15,-0.025088057,0.023146685,0.879995512,0.58613029,0.587765953,0,0.73820538
ENSG00000163141.18,0.334074413,0.010045028,0.269838775,0.900874955,0.900967592,0,0.788761777
ENSG00000069424.14,0.069147514,0.003558371,0.168340565,0.768375,0.768354226,0,0.771573204
ENSG00000213190.3,0.117227676,0.009066616,0.367311088,0.776970757,0.780211592,0,0.772268521
ENSG00000143434.15,-0.066983766,-0.013688075,0.700428099,0.747320185,0.754039453,0,0.771186969
ENSG00000163156.11,0.002738548,-0.041021618,0.990784576,0.506761182,0.507299915,0,0.724090228
ENSG00000159352.15,-0.016507682,-0.005357404,0.6110323,0.512028625,0.512217052,0,0.724302111
ENSG00000143390.17,0.197902822,-0.030204956,0.077957233,0.267809989,0.276805522,0,0.641235636
ENSG00000143416.20,0.008022523,-0.054812822,0.964203993,0.212703106,0.2150889,0,0.602000287
ENSG00000159377.10,-0.01431226,-0.006537335,0.638321705,0.392714342,0.393100309,0,0.683758834
ENSG00000143442.21,-0.068187219,0.062512164,0.559388515,0.032681014,0.034012641,0,0.352520953
ENSG00000143367.15,-0.244478164,0.0222076,0.289017062,0.684683236,0.687171768,0,0.756480458
ENSG00000143376.12,0.001854042,-0.009803337,0.950218212,0.186313005,0.186484967,0,0.576074485
ENSG00000182134.15,0.284621855,-0.112093311,0.146145085,0.016521311,0.016425895,1,0.274645975
ENSG00000159445.12,-0.269492439,-0.041896264,0.039123597,0.189966518,0.192253023,0,0.584153588
ENSG00000158286.12,1.738223114,-0.206548457,0.29271441,0.572513242,0.592192955,0,0.739511486
ENSG00000163191.5,0.032008411,-0.031738827,0.77093139,0.304494564,0.32134629,0,0.662301345
ENSG00000163209.14,0.739876939,-0.075438915,0.02135146,0.326014189,0.323329845,0,0.662301345
ENSG00000163221.8,-0.475554259,-0.003782346,0.000342983,0.905870577,0.905836308,0,0.78924359
ENSG00000116237.15,0.372449939,0.023686575,0.022142576,0.560986883,0.56485625,0,0.734872031
ENSG00000197956.9,-0.009437998,0.049137435,0.964941697,0.357920546,0.370926122,0,0.678050586
ENSG00000189171.14,0.290163106,0.08998519,0.696300784,0.632094981,0.632757704,0,0.749333814
ENSG00000158292.6,-0.102003279,0.072538614,0.729876622,0.282965582,0.287567277,0,0.647226025
ENSG00000143553.10,0.024853226,-0.019795075,0.730253864,0.283370879,0.283337717,0,0.6456284
ENSG00000143554.13,-0.097618758,-0.012909248,0.551862368,0.753088192,0.755336591,0,0.771466002
ENSG00000143614.9,-0.084630556,0.006360671,0.020980706,0.464279251,0.464263578,1,0.711662104
ENSG00000198837.9,-0.207061767,-0.037274651,0.228746201,0.360141742,0.365400919,0,0.676341402
ENSG00000143570.17,0.062394075,-0.020170636,0.110078831,0.041702046,0.042161041,0,0.380912452
ENSG00000097021.19,-0.322234725,0.092801154,0.333643134,0.333755117,0.333280935,1,0.665521864
ENSG00000143578.15,-0.353178193,0.035630579,0.32047756,0.682680067,0.682445399,1,0.756480458
ENSG00000143549.19,-0.009305909,-0.001859398,0.568253669,0.643303093,0.643820951,0,0.750305749
ENSG00000143569.18,0.019280176,0.010881256,0.769942984,0.500835214,0.500903327,0,0.7226937
ENSG00000143575.14,0.012555405,-0.003764097,0.868404667,0.840815602,0.840823367,0,0.779773498
ENSG00000143595.12,-0.153498827,0.002741643,0.266316942,0.937054978,0.937155121,0,0.792828383
ENSG00000143515.16,0.182082848,-0.022780869,0.003505556,0.133558247,0.133602735,0,0.535223637
ENSG00000160712.12,0.055603778,0.026967228,0.252263883,0.024499161,0.025041514,0,0.313045891
ENSG00000160714.9,-0.093153394,-0.011805512,0.706811931,0.85238769,0.852620635,0,0.781573993
ENSG00000160710.15,0.100403552,-4.34E-05,0.000162375,0.994806974,0.994792697,0,0.802806727
ENSG00000163344.5,0.093481291,0.015517029,0.249311455,0.437604014,0.437658035,1,0.700522969
ENSG00000215788.9,-0.137266017,0.085634964,0.259584046,0.003797585,0.005286149,0,0.17161977
ENSG00000163346.16,0.051024626,-0.000477288,0.01300047,0.925146579,0.925105462,0,0.7907469
ENSG00000160691.18,-0.044164203,-0.023837304,0.452734524,0.110799684,0.110829855,1,0.512097995
ENSG00000160685.13,-0.054557447,0.002273693,0.008031774,0.658414452,0.658674929,0,0.751681739
ENSG00000143537.13,0.392808093,-0.024848836,1.68E-10,0.099510231,0.10002795,0,0.499263007
ENSG00000169231.13,0.396144901,0.012785133,0.024883628,0.774801022,0.776007334,0,0.771573204
ENSG00000173171.14,0.263688359,-0.02019971,0.114339281,0.65031262,0.650252262,1,0.750305749
ENSG00000162408.10,0.181070147,-0.072699713,0.091245423,0.006356605,0.006332018,1,0.184092194
ENSG00000160766.14,-0.210370189,0.103873678,0.42506214,0.117831461,0.118663843,0,0.527489443
ENSG00000236675.1,-0.322552242,0.028779933,8.10E-05,0.17880394,0.184914215,0,0.575688078
ENSG00000177628.15,-0.031089273,-0.027528118,0.864213572,0.54947754,0.549645647,0,0.732378379
ENSG00000204859.12,-0.476525633,0.047092567,0.006584204,0.275045761,0.276171587,0,0.64086994
ENSG00000225855.6,-0.388890789,0.068276478,0.35834694,0.546494487,0.555744822,0,0.733690036
ENSG00000132676.15,0.070856572,0.002344694,0.31562156,0.895471733,0.896443722,0,0.788761777
ENSG00000162413.16,0.00500625,0.015742478,0.879005159,0.055350432,0.056071772,0,0.416361433
ENSG00000132718.8,0.297528982,-0.063595571,0.018941632,0.044866624,0.049205603,0,0.400140606
ENSG00000273002.1,-0.669117224,0.054049057,0.009119247,0.460793848,0.461112346,1,0.709946564
ENSG00000160789.19,-0.581726606,0.057094088,1.24E-05,0.088017384,0.091089972,0,0.485212121
ENSG00000116273.5,0.339462268,-0.018982309,0.028486755,0.600234742,0.600074543,1,0.739584547
ENSG00000196189.12,-0.361217241,0.040804202,5.78E-22,1.11E-05,1.49E-05,0,0.005798732
ENSG00000160785.13,0.0457871,0.008807455,0.256724028,0.39055681,0.390928231,0,0.683758834
ENSG00000160783.19,0.098141646,0.021255912,0.005486867,0.015344979,0.016298463,0,0.273405912
ENSG00000160781.15,1.534594028,-0.041405835,1.77E-19,0.347353398,0.345065347,0,0.668285223
ENSG00000198952.8,0.985059019,-0.093034847,1.20E-33,3.83E-06,4.68E-06,0,0.002082848
ENSG00000163472.18,0.603321224,-0.03324245,1.74E-07,0.281389343,0.281212488,0,0.64435031
ENSG00000198715.11,1.346609955,-0.102594399,5.25E-26,0.001076669,0.001096374,0,0.080443852
ENSG00000163468.14,0.247803905,-0.048217656,0.226240551,0.317760714,0.325569943,0,0.662659399
ENSG00000041988.15,0.063570565,0.020442374,0.609124652,0.512269838,0.513224875,0,0.724302111
ENSG00000163382.11,-0.234079973,0.023012068,0.019627255,0.348042646,0.356601437,0,0.672718348
ENSG00000143303.11,0.286549527,-0.026183959,0.449103171,0.760966295,0.760855399,1,0.771573204
ENSG00000187800.13,-0.536325032,0.084097637,0.012419172,0.09977039,0.108135193,0,0.507548293
ENSG00000132694.18,-0.12205298,0.012354076,0.003379789,0.246169884,0.246253191,0,0.619726736
ENSG00000271736.1,0.795479146,0.048462837,0.007721098,0.496571169,0.498058719,0,0.721707664
ENSG00000143297.18,-1.494619878,0.132912543,3.18E-14,0.005209174,0.006145275,0,0.180783385
ENSG00000160856.20,-0.603181752,0.027831229,2.89E-08,0.278864295,0.283893992,0,0.645780799
ENSG00000132704.15,0.742248012,-0.150352549,0.030622484,0.092209903,0.092263497,0,0.486705218
ENSG00000163534.14,0.379644274,0.006894241,0.00264535,0.82462276,0.824165266,0,0.776134965
ENSG00000163554.12,0.198280771,-0.007906943,0.043460925,0.729588638,0.729966605,0,0.762958708
ENSG00000163563.7,-0.061170274,0.003466967,0.176531274,0.753149443,0.753067821,0,0.770861781
ENSG00000049245.12,-0.09873439,-0.005868246,0.010920777,0.539171793,0.539254966,0,0.729646996
ENSG00000163564.14,-0.371241219,0.072044939,0.092582486,0.167813106,0.169852006,0,0.562864229
ENSG00000163565.18,-0.047398054,0.030779661,0.312723536,0.009202381,0.010682497,0,0.234790353
ENSG00000163568.14,-0.760387613,0.105760484,0.006994682,0.144889444,0.143630143,0,0.548545466
ENSG00000179639.10,-0.074123121,-0.019118701,0.87231129,0.84858216,0.848607868,1,0.781179409
ENSG00000158716.8,0.491710848,-0.115837966,5.71E-05,0.000321084,0.000312095,1,0.032990458
ENSG00000181036.13,0.386381088,-0.127182155,0.174501985,0.047193742,0.055575193,0,0.414598505
ENSG00000272668.1,-1.166796449,0.032495585,0.035394964,0.795342527,0.795527337,0,0.773107626
ENSG00000213085.9,0.036354632,-0.038446099,0.859911213,0.442225524,0.444668901,0,0.705536012
ENSG00000158710.14,-0.015997138,0.011463061,0.77276891,0.415574529,0.418417967,0,0.690712154
ENSG00000260766.1,-0.655528586,-0.022457977,0.217244255,0.866635066,0.866456037,0,0.782446572
ENSG00000162729.13,0.011051163,0.042825577,0.88535508,0.02390964,0.026465807,0,0.318908591
ENSG00000132716.18,-0.059507627,0.030534989,0.407493768,0.094817758,0.115799898,0,0.524036632
ENSG00000122218.14,0.054098347,0.029795911,0.475746499,0.106677557,0.107249924,0,0.507548293
ENSG00000162736.15,0.126380619,0.045559589,0.289156575,0.103313911,0.103925442,0,0.506110619
ENSG00000162739.13,0.116768331,-0.001623986,0.111760516,0.928041852,0.928062909,0,0.790912339
ENSG00000066294.14,0.246259447,-0.003528257,0.001726329,0.854770416,0.854922691,0,0.781883015
ENSG00000117090.14,-0.022407111,0.027714159,0.88477838,0.442264667,0.443880272,0,0.704949449
ENSG00000228863.8,-0.224227352,0.045964072,0.762097716,0.808482001,0.807954103,0,0.773556375
ENSG00000117091.9,-0.133008971,0.011534303,0.015509638,0.395582087,0.396126128,0,0.685092539
ENSG00000026751.16,-0.195891471,0.023454172,0.028797889,0.256233248,0.256401294,0,0.628573604
ENSG00000122224.17,-0.222125041,0.02775209,0.003752367,0.134540241,0.134331891,0,0.53601036
ENSG00000122223.12,-0.406090639,0.058173526,1.73E-08,0.000708863,0.000959566,0,0.073882711
ENSG00000179914.4,-0.214859361,-0.044701346,0.652840771,0.695155013,0.696447841,0,0.758187119
ENSG00000049249.8,-0.42113832,0.075004702,0.252198361,0.414468017,0.413729815,1,0.690474205
ENSG00000158769.17,-0.014730051,0.005519462,0.68894539,0.538167249,0.540252656,0,0.729646996
ENSG00000158773.14,-0.045690028,-0.000655597,0.062500393,0.914752486,0.91501899,0,0.79030963
ENSG00000116288.12,-0.341652582,0.006388784,0.011722417,0.84663697,0.847390308,0,0.780889163
ENSG00000158850.14,0.025779028,0.024413087,0.811298744,0.360466369,0.360382525,0,0.675678284
ENSG00000158864.12,0.097065831,-4.39E-05,0.115261214,0.997811447,0.997932691,0,0.80356982
ENSG00000158869.10,0.239239691,0.007977632,1.55E-05,0.569213998,0.569797893,0,0.734872031
ENSG00000158882.14,0.672870961,-0.111193623,0.084947371,0.236209842,0.247860151,0,0.621616574
ENSG00000143252.14,0.565485473,-0.032149148,2.21E-08,0.204003324,0.208575448,0,0.596282866
ENSG00000173110.7,0.11654593,0.036676633,0.103908867,0.040087071,0.042522609,0,0.381033973
ENSG00000203747.10,-0.176213983,0.03630725,0.49473716,0.565429005,0.563718218,0,0.734872031
ENSG00000244682.7,0.203182453,0.056752125,0.616526453,0.564113873,0.560598503,0,0.734872031
ENSG00000225217.1,0.799463124,-0.035927619,0.030463698,0.683318837,0.682642688,0,0.756480458
ENSG00000162747.9,0.32349802,-0.034732055,0.002756017,0.186271742,0.188312,0,0.578542132
ENSG00000072694.20,-0.270756592,-0.11526853,0.467515219,0.224506541,0.222937352,0,0.606626333
ENSG00000234211.2,-0.369589462,-0.064131032,0.36497004,0.552798951,0.553032762,0,0.732756525
ENSG00000132185.16,-0.261484425,0.020510788,0.094689695,0.591000905,0.591111134,0,0.739511486
ENSG00000118217.5,-0.068540326,-0.01593915,0.021144933,0.032508391,0.032759384,0,0.345117556
ENSG00000239887.4,1.824927508,-0.277260933,6.43E-05,0.011709371,0.012669329,0,0.251638457
ENSG00000198574.5,-0.069282433,-0.019624117,0.452010412,0.37071131,0.370907204,0,0.678050586
ENSG00000142599.17,-0.288237278,0.009582313,5.50E-10,0.400240217,0.400061845,0,0.685884941
ENSG00000132196.13,0.432944458,-0.054774363,0.024919072,0.238333547,0.237704069,1,0.617275253
ENSG00000143198.12,0.012182284,0.04746787,0.923133705,0.126462318,0.127015452,0,0.534743895
ENSG00000143149.12,-0.036860459,-0.016679141,0.701018666,0.470017577,0.471510314,0,0.712371136
ENSG00000232912.5,0.130785707,-0.00464139,0.704909257,0.961079988,0.962300179,0,0.795750778
ENSG00000152382.5,0.052526125,-0.024730347,0.755394734,0.548321643,0.548448802,0,0.73233166
ENSG00000198821.10,0.135609717,-0.00210858,0.003755402,0.846886851,0.846948782,0,0.780889163
ENSG00000143162.7,0.617708451,-0.044103474,0.044824193,0.532571308,0.54020091,0,0.729646996
ENSG00000198771.10,-0.143177528,0.004138093,0.185262507,0.877082119,0.877194325,0,0.785329562
ENSG00000197965.11,-0.517573821,0.062172323,8.45E-06,0.034716954,0.035891849,0,0.359637227
ENSG00000143158.10,0.07022519,0.005839889,0.24378053,0.710266687,0.710899222,0,0.759766534
ENSG00000143178.12,0.074628569,0.00392909,0.631553321,0.920026415,0.920086308,0,0.790479288
ENSG00000143185.3,1.459530565,0.161169258,0.096655718,0.424465703,0.403665398,0,0.687286222
ENSG00000143184.4,0.215760203,-0.093053155,0.669621521,0.412055389,0.410983008,0,0.68962222
ENSG00000117475.13,0.233421319,-0.01336171,0.143126032,0.73976725,0.73976599,0,0.76533176
ENSG00000198734.10,0.257193505,-0.00780003,0.012121486,0.757201086,0.756844988,0,0.771466002
ENSG00000174175.16,0.114371725,-0.000959679,0.496191383,0.981307113,0.981269102,0,0.799855704
ENSG00000000460.16,-0.543013026,0.079881179,0.381089506,0.555702938,0.55641724,0,0.733690036
ENSG00000188404.8,0.234340355,-0.004871931,1.83E-08,0.633379654,0.633412694,0,0.749413285
ENSG00000000457.13,0.366132114,-0.01976445,1.21E-05,0.344105846,0.343940278,0,0.668285223
ENSG00000117523.15,-0.096055719,0.048617914,0.360205083,0.038725079,0.040115853,0,0.375548083
ENSG00000117533.14,-0.076956521,-0.006982053,0.430457936,0.769325196,0.769618891,0,0.771573204
ENSG00000010165.19,0.261430573,-0.01022876,0.000352536,0.559787324,0.560777042,0,0.734872031
ENSG00000135845.9,-0.053297061,0.09418357,0.634789893,0.00054016,0.000649756,0,0.054582673
ENSG00000094975.13,-0.184678504,0.017044143,0.303614739,0.696867002,0.696822926,1,0.758187119
ENSG00000117586.10,-0.598070117,0.156487314,0.191665311,0.173456555,0.180455219,0,0.571870095
ENSG00000142583.17,0.249428025,0.057950452,0.378557723,0.387579302,0.388255319,0,0.683438272
ENSG00000203739.3,0.365966544,-0.097533427,0.559599404,0.560821512,0.558624814,0,0.734293853
ENSG00000117592.8,-0.149989064,-0.038535082,0.244558345,0.204444124,0.207006636,0,0.595511029
ENSG00000185278.15,0.107226012,0.00125789,0.080095738,0.933321503,0.933319471,0,0.791946822
ENSG00000117601.13,-0.337133098,0.09290516,0.509299813,0.442748897,0.442425981,1,0.703894527
ENSG00000152061.23,0.022058418,-0.041471457,0.843651825,0.121635109,0.122176796,0,0.528699458
ENSG00000116161.17,-0.231614321,0.038722721,0.006392887,0.05326031,0.057695533,0,0.4181554
ENSG00000235750.9,0.091402292,0.006638278,0.019889624,0.487367712,0.487505608,0,0.718414308
ENSG00000143207.19,0.14135011,-0.034351796,0.215273306,0.244026112,0.260114021,0,0.630428034
ENSG00000049239.12,0.338245003,-0.025575409,8.47E-09,0.07875543,0.078974943,0,0.466180369
ENSG00000186283.13,-0.003374487,0.03972393,0.9779705,0.182761392,0.183708758,0,0.575688078
ENSG00000143322.19,-0.120432259,-0.008544473,0.421183893,0.817127771,0.817378715,0,0.77493672
ENSG00000057252.12,-0.434145059,0.043028354,1.33E-06,0.045938883,0.046757297,0,0.396775327
ENSG00000171621.13,1.168605859,-0.197769942,0.007719251,0.054964493,0.05819751,0,0.4181554
ENSG00000143337.18,-0.183955042,0.0242953,0.000142666,0.041096333,0.045897706,0,0.393199206
ENSG00000116260.16,0.572428473,-0.034910185,2.93E-16,0.046004251,0.047517584,0,0.398909626
ENSG00000230124.6,0.289538525,-0.034884671,0.023585748,0.29787258,0.297510996,0,0.651538722
ENSG00000135835.11,-0.02365971,-0.092266872,0.911309046,0.107967962,0.108775582,0,0.508163166
ENSG00000135823.13,0.179151501,-0.015692697,0.024605362,0.430082693,0.429978326,0,0.696681862
ENSG00000153029.14,-0.030162439,0.045243389,0.674338881,0.010054039,0.010633483,0,0.234790353
ENSG00000162783.10,0.141479174,0.006677853,0.234979333,0.811182362,0.811254343,0,0.774119449
ENSG00000198216.10,0.170614468,0.015406153,0.416251074,0.77247071,0.772611622,0,0.771573204
ENSG00000135821.17,0.006587565,0.01221562,0.851855533,0.14705966,0.147469017,0,0.5530464
ENSG00000135828.11,0.009949701,-0.024662785,0.859678681,0.086603081,0.08710889,0,0.478235086
ENSG00000135862.5,0.405629886,0.022447862,0.001019777,0.464381086,0.46347123,0,0.711500582
ENSG00000116698.21,0.111533605,-0.000783976,0.04961889,0.955281513,0.955362445,0,0.795031156
ENSG00000116701.14,0.081419191,-0.003763329,0.000325599,0.501213902,0.50124118,0,0.7226937
ENSG00000162704.15,-0.225281502,0.003017336,3.06E-20,0.625266799,0.625489622,0,0.747170038
ENSG00000198756.10,-1.063702258,0.065093646,0.095046852,0.656603404,0.636087279,0,0.749918506
ENSG00000198860.11,0.06089186,-0.033521794,0.581255615,0.203971131,0.203949952,1,0.593691631
ENSG00000116406.18,0.044289853,0.030756715,0.501897987,0.071229276,0.071250612,1,0.453898701
ENSG00000135842.16,0.059563403,-0.00678423,0.010246336,0.242988359,0.244057783,0,0.619726736
ENSG00000121481.10,0.084383557,-0.072981729,0.80016762,0.421217743,0.421245987,0,0.692637445
ENSG00000121486.11,0.622431204,-0.120077698,0.027565499,0.130759251,0.130035775,1,0.534743895
ENSG00000171608.15,0.052313163,-0.001555036,0.17047566,0.867260217,0.867269787,0,0.782615667
ENSG00000116679.15,-0.046814318,-0.007904936,0.285047056,0.457811098,0.457888862,0,0.709315324
ENSG00000073756.11,-0.064164208,-0.033753065,0.78284164,0.535217152,0.536959434,0,0.729427755
ENSG00000116711.9,-0.020139137,-0.068241068,0.968849038,0.6054051,0.605302533,1,0.741333638
ENSG00000150681.9,0.131291366,0.007467757,0.22478522,0.783307892,0.783452763,0,0.773107626
ENSG00000116741.7,-0.382479249,0.026100409,2.77E-11,0.075622787,0.078711756,0,0.466073548
ENSG00000171603.16,-0.225267517,0.0305075,0.165129231,0.440484241,0.449949194,0,0.708468945
ENSG00000203721.6,-0.67481755,0.094838049,0.001741429,0.080251123,0.081305123,0,0.469887972
ENSG00000230623.4,-0.582000755,0.247313593,0.334506348,0.074699128,0.08307742,0,0.471137735
ENSG00000178585.14,-0.018886584,0.018728136,0.820705174,0.37562542,0.375983895,0,0.680345545
ENSG00000118197.13,0.205703864,-0.013085143,0.182815615,0.739584449,0.739768013,0,0.76533176
ENSG00000116857.16,-0.677979516,0.040952864,1.73E-09,0.139587765,0.138450315,0,0.543062552
ENSG00000224536.2,0.226305476,0.023400666,0.514273786,0.782940965,0.783037752,1,0.773080746
ENSG00000198892.6,-0.443949231,0.045345154,0.029473888,0.35364619,0.351315914,0,0.66990054
ENSG00000134375.10,-0.223162674,0.043595625,0.011464868,0.046532981,0.046442872,1,0.395672303
ENSG00000176393.10,-0.642898366,0.028158049,2.19E-13,0.183199545,0.183121053,0,0.575688078
ENSG00000143851.15,0.083882739,0.009271904,0.338927576,0.66759847,0.668083133,0,0.752698986
ENSG00000162444.11,0.111365641,0.072759609,0.602980592,0.227441863,0.235535842,0,0.616588727
ENSG00000133067.17,0.350049577,-0.00072938,0.012397907,0.982572928,0.982551542,0,0.799855704
ENSG00000077157.21,0.199117839,-0.030326925,0.014599695,0.149737754,0.153819939,0,0.55489082
ENSG00000117139.16,-0.008483825,0.028297318,0.929173122,0.215480853,0.215512648,1,0.602000287
ENSG00000130939.18,0.035466161,0.018499803,0.740190531,0.506422536,0.510020148,0,0.724302111
ENSG00000117153.15,0.135379645,0.010748453,0.225101594,0.720041458,0.720027997,1,0.761176665
ENSG00000159346.12,0.076448864,-0.034470471,0.352537141,0.089074008,0.093836056,0,0.488509591
ENSG00000159348.12,0.172518927,-0.02499435,0.173084338,0.420405509,0.420398753,0,0.69149915
ENSG00000143847.15,-0.842385699,0.047446677,0.002648897,0.488216784,0.486263831,0,0.717829779
ENSG00000133048.12,-1.082883092,0.000820584,2.21E-05,0.989421942,0.989290803,0,0.801283647
ENSG00000133063.15,0.790798075,-0.050013564,0.015910494,0.538453877,0.532264376,0,0.728587708
ENSG00000054523.17,-0.121503964,-0.005696263,0.101480218,0.752378923,0.752574966,0,0.770636573
ENSG00000231507.1,-0.221885864,-0.1005326,0.706328372,0.494155511,0.50047087,0,0.7226937
ENSG00000159388.5,0.151114692,-0.079166901,0.434678479,0.090519207,0.091642766,0,0.486008539
ENSG00000122188.12,0.198282302,-0.007363076,0.130767793,0.814852764,0.81483925,1,0.7745137
ENSG00000142657.20,0.032362513,0.005856167,0.083058115,0.204488881,0.204818871,0,0.593691631
ENSG00000198625.12,0.261271354,-0.012641755,7.26E-08,0.299269291,0.299908381,0,0.652802794
ENSG00000240710.1,0.853779198,-0.107126489,0.004089018,0.167588452,0.165847003,1,0.559821447
ENSG00000170382.11,0.188757744,-0.008481684,0.068045922,0.745242024,0.745160495,0,0.76694659
ENSG00000240219.1,0.069391984,0.009398304,0.653754885,0.805428759,0.805422893,0,0.773459304
ENSG00000174529.7,-0.101297803,0.043336439,0.587500694,0.357333174,0.357249864,1,0.67337604
ENSG00000117222.13,-0.054952418,0.012731502,0.526237963,0.567574181,0.567564197,1,0.734872031
ENSG00000133059.16,0.119131375,-0.016113442,0.15403481,0.446271924,0.446311328,0,0.706414947
ENSG00000133069.15,0.172193149,0.010623926,1.89E-06,0.228642991,0.233194913,0,0.615982156
ENSG00000163545.8,-0.212041308,-0.008288397,5.73E-05,0.531677063,0.53140193,0,0.728587708
ENSG00000117266.15,1.753110214,-0.326446935,0.009032158,0.034802348,0.032330157,0,0.34311323
ENSG00000158711.13,-0.496686489,0.109913452,0.111304838,0.122437877,0.12135785,1,0.528164584
ENSG00000069275.12,-0.005519219,-0.027297147,0.972748146,0.476741579,0.477026915,0,0.715790755
ENSG00000117280.12,-0.307963659,0.015144682,1.28E-07,0.289511561,0.291179687,0,0.648554849
ENSG00000133065.10,-0.195626904,0.011207208,0.118353089,0.699581987,0.700451974,0,0.758838558
ENSG00000266028.7,-0.058600541,-0.010765949,0.260920587,0.399275357,0.39934931,0,0.685884941
ENSG00000263528.7,0.196485131,-0.015452855,0.012717835,0.434918164,0.437234434,0,0.700163713
ENSG00000266094.7,-0.07149215,0.006471583,0.015080906,0.367831194,0.368016498,0,0.677272165
ENSG00000143486.15,-0.195519909,0.053442268,0.539179413,0.48084806,0.489034066,0,0.718414308
ENSG00000162892.15,-0.215504748,0.040013142,0.297108354,0.416540781,0.416434753,1,0.690683144
ENSG00000142655.12,-0.199726908,0.022745616,0.068840465,0.393117067,0.393652215,0,0.683758834
ENSG00000271680.1,-0.324645617,0.026051189,0.12410936,0.595131787,0.596337751,0,0.739584547
